구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2020년08월15일,1457.07,1351.48,1334.61,1363.70,1338.55,1347.41,1347.85,1370.17,1371.14,1365.03,1362.67,1347.23,1354.85,1345.20,1344.11,1373.15,1358.24
2020년08월16일,1456.81,1351.34,1335.36,1363.68,1338.44,1347.21,1348.05,1370.09,1371.19,1365.17,1362.62,1347.32,1354.84,1345.33,1344.36,1373.15,1358.39
2020년08월17일,1456.72,1351.62,1334.65,1363.83,1338.37,1347.23,1348.43,1370.05,1370.97,1365.29,1362.93,1347.33,1354.81,1345.43,1344.43,1373.25,1358.39
2020년08월18일,1457.71,1351.51,1334.26,1363.84,1338.41,1346.73,1348.03,1369.96,1370.61,1365.44,1362.63,1347.34,1355.04,1345.51,1344.55,1373.25,1359.45
2020년08월19일,1457.62,1351.39,1334.13,1363.47,1338.39,1346.54,1347.95,1370.24,1370.53,1365.24,1362.57,1347.42,1354.90,1345.31,1344.47,1373.30,1359.30
2020년08월20일,1457.96,1351.81,1334.11,1363.86,1338.58,1346.54,1347.73,1370.28,1370.73,1365.04,1362.67,1347.45,1354.89,1345.29,1344.55,1373.30,1359.30
2020년08월21일,1457.98,1351.84,1334.00,1363.32,1338.42,1346.99,1348.29,1370.18,1370.96,1365.09,1362.46,1347.38,1355.01,1345.18,1344.65,1373.30,1359.45
2020년08월22일,1458.13,1351.69,1333.85,1363.13,1339.08,1346.91,1348.37,1370.19,1371.02,1365.05,1362.37,1347.38,1355.17,1345.30,1344.71,1373.30,1358.69
2020년08월23일,1457.80,1351.60,1333.71,1362.91,1338.92,1346.89,1348.32,1370.09,1371.09,1364.93,1362.32,1347.45,1355.22,1345.27,1344.92,1373.30,1358.69
2020년08월24일,1457.62,1351.70,1333.64,1362.82,1338.96,1346.96,1348.12,1370.08,1370.85,1364.87,1362.28,1347.29,1355.30,1345.16,1344.88,1373.20,1358.54
2020년08월25일,1457.33,1351.63,1333.43,1362.21,1339.48,1346.66,1347.84,1370.06,1370.84,1365.02,1362.40,1347.26,1355.59,1345.08,1345.00,1373.30,1358.31
2020년08월26일,1456.57,1351.14,1333.16,1361.88,1339.90,1346.89,1347.42,1370.03,1370.79,1364.89,1362.42,1347.32,1355.58,1345.17,1344.71,1373.30,1358.46
2020년08월27일,1457.11,1351.21,1332.91,1361.61,1339.84,1346.82,1347.36,1369.81,1371.03,1364.77,1362.17,1347.20,1355.65,1345.08,1344.68,1373.30,1358.46
2020년08월28일,1456.82,1351.16,1332.55,1361.51,1339.65,1346.79,1347.42,1369.55,1370.93,1364.63,1362.16,1347.00,1355.57,1345.14,1344.42,1373.34,1358.31
2020년08월29일,1456.68,1351.14,1332.56,1361.25,1339.15,1346.40,1347.36,1369.22,1370.82,1364.65,1362.00,1347.00,1355.67,1344.97,1344.32,1373.34,1358.31
2020년08월30일,1456.71,1350.72,1332.99,1361.78,1338.80,1346.39,1347.16,1369.25,1370.92,1364.76,1361.98,1347.00,1355.63,1344.99,1344.38,1373.34,1358.31
2020년08월31일,1457.05,1351.09,1332.30,1361.24,1338.65,1346.13,1347.08,1369.33,1370.53,1364.41,1361.69,1346.96,1355.66,1344.86,1344.29,1373.34,1358.76
2020년09월01일,1455.53,1350.78,1332.17,1360.98,1338.55,1346.09,1347.05,1368.83,1370.77,1363.93,1361.55,1346.67,1355.41,1344.66,1344.29,1373.34,1358.61
2020년09월02일,1455.18,1350.44,1332.12,1360.83,1338.79,1346.01,1346.92,1368.50,1370.82,1363.99,1361.22,1346.64,1355.53,1344.66,1344.18,1376.61,1358.15
2020년09월03일,1455.44,1350.36,1331.89,1359.36,1338.52,1345.13,1346.67,1368.18,1370.52,1364.02,1361.37,1346.52,1355.45,1344.45,1343.84,1391.10,1358.00
2020년09월04일,1455.39,1350.66,1331.58,1357.05,1338.69,1344.21,1346.38,1367.64,1370.40,1363.82,1360.92,1346.24,1355.30,1344.21,1343.42,1405.66,1357.71
2020년09월05일,1454.80,1350.40,1331.23,1355.38,1338.75,1343.65,1346.56,1367.25,1370.08,1363.75,1360.55,1346.37,1355.23,1344.18,1343.19,1418.21,1357.41
2020년09월06일,1454.74,1350.38,1331.52,1354.44,1338.77,1343.58,1346.65,1367.08,1370.00,1363.76,1360.41,1346.05,1355.44,1343.98,1343.17,1419.49,1357.41
2020년09월07일,1454.86,1350.35,1330.24,1352.82,1338.69,1343.31,1346.41,1366.83,1369.63,1363.59,1360.11,1346.15,1355.37,1343.89,1342.88,1420.99,1357.25
2020년09월08일,1454.10,1349.27,1329.47,1350.45,1337.67,1342.44,1345.93,1366.14,1369.29,1363.44,1360.00,1345.63,1355.14,1342.98,1342.73,1423.64,1356.66
2020년09월09일,1453.12,1349.00,1327.97,1348.72,1336.71,1342.04,1345.65,1365.07,1368.64,1362.83,1359.36,1345.01,1354.85,1341.77,1341.83,1422.34,1355.84
2020년09월10일,1452.41,1347.94,1325.56,1347.54,1335.51,1340.97,1345.19,1363.61,1368.28,1362.56,1358.63,1344.30,1354.61,1340.77,1341.10,1421.74,1355.25
2020년09월11일,1451.11,1346.56,1323.46,1346.06,1335.09,1339.89,1344.73,1362.41,1367.85,1362.41,1358.02,1343.67,1354.05,1339.90,1340.46,1422.14,1352.43
2020년09월12일,1449.91,1344.87,1322.14,1345.51,1334.13,1339.02,1344.40,1361.76,1367.58,1362.05,1357.81,1343.29,1353.76,1339.42,1339.66,1422.14,1350.87
2020년09월13일,1448.70,1344.58,1322.34,1344.69,1334.11,1338.83,1344.24,1361.51,1367.68,1362.00,1357.78,1343.22,1353.39,1338.92,1339.51,1421.91,1350.28
2020년09월14일,1448.91,1343.57,1320.70,1344.55,1332.95,1338.08,1343.50,1360.89,1367.04,1361.59,1357.23,1342.89,1353.43,1338.36,1338.97,1420.13,1349.40
2020년09월15일,1447.61,1341.95,1318.28,1342.88,1330.93,1337.54,1342.66,1359.30,1366.76,1361.24,1356.52,1342.16,1352.56,1337.37,1338.07,1419.98,1347.46
2020년09월16일,1445.19,1339.81,1316.05,1341.91,1327.74,1335.42,1341.48,1357.38,1366.02,1360.35,1355.11,1340.93,1352.17,1335.90,1336.89,1419.88,1345.12
2020년09월17일,1443.53,1337.82,1314.89,1340.88,1326.40,1332.08,1340.04,1355.81,1365.39,1359.29,1354.03,1339.79,1351.67,1334.55,1335.54,1419.82,1343.79
2020년09월18일,1442.17,1336.77,1313.46,1339.45,1323.60,1330.16,1339.07,1354.30,1364.48,1358.72,1353.08,1339.14,1350.81,1333.41,1334.14,1418.95,1341.29
2020년09월19일,1440.96,1335.72,1312.83,1338.78,1321.79,1329.03,1338.27,1353.35,1363.75,1358.47,1352.47,1338.33,1350.39,1332.64,1333.30,1418.69,1341.04
2020년09월20일,1440.77,1335.54,1312.62,1338.61,1320.83,1328.65,1337.99,1352.86,1363.40,1358.51,1352.34,1338.01,1350.46,1332.10,1332.67,1418.48,1341.04
2020년09월21일,1440.34,1334.68,1311.42,1339.06,1319.21,1327.43,1337.03,1352.14,1362.91,1357.35,1351.52,1337.13,1349.78,1331.14,1331.95,1418.38,1340.46
2020년09월22일,1439.65,1332.72,1310.80,1338.19,1317.89,1325.35,1335.78,1350.94,1361.84,1356.50,1350.78,1335.86,1348.89,1330.08,1330.88,1417.25,1340.01
2020년09월23일,1438.40,1331.18,1310.27,1337.33,1315.51,1323.23,1333.95,1349.97,1360.58,1355.86,1349.44,1334.69,1348.23,1328.97,1330.01,1414.97,1338.54
2020년09월24일,1437.53,1329.06,1309.27,1336.95,1314.63,1320.88,1333.17,1348.96,1359.43,1355.06,1348.70,1333.89,1347.62,1327.89,1328.79,1414.24,1339.72
2020년09월25일,1436.40,1327.69,1308.18,1336.17,1314.36,1319.47,1332.42,1348.22,1358.58,1353.71,1347.98,1332.88,1346.90,1327.21,1328.03,1413.67,1339.13
2020년09월26일,1436.35,1326.31,1307.36,1336.40,1314.23,1318.75,1332.06,1347.54,1358.10,1353.59,1347.60,1332.21,1346.53,1326.43,1327.35,1412.12,1339.13
2020년09월27일,1435.86,1326.17,1307.71,1336.00,1314.04,1318.67,1331.85,1347.34,1357.64,1353.38,1347.26,1331.64,1346.34,1326.08,1327.07,1411.76,1339.13
2020년09월28일,1435.71,1325.42,1307.33,1336.48,1313.93,1318.65,1331.19,1347.00,1356.78,1352.15,1346.82,1330.97,1345.88,1325.55,1326.56,1411.03,1339.40
2020년09월29일,1435.27,1324.27,1306.84,1336.22,1313.61,1318.66,1331.13,1346.29,1356.36,1351.79,1346.36,1330.10,1345.47,1324.78,1325.92,1392.14,1338.82
2020년09월30일,1434.64,1323.54,1306.55,1336.33,1313.27,1317.55,1330.64,1345.86,1356.22,1351.18,1346.01,1329.70,1345.22,1324.19,1325.78,1391.10,1338.82
2020년10월01일,1434.97,1323.29,1306.33,1336.38,1313.20,1317.86,1330.78,1345.75,1356.00,1350.85,1345.81,1329.37,1344.73,1323.50,1325.52,1391.82,1338.31
2020년10월02일,1434.60,1323.04,1306.54,1336.03,1312.87,1317.08,1330.74,1345.44,1355.72,1350.20,1345.23,1328.96,1344.74,1323.03,1325.32,1390.79,1336.84
2020년10월03일,1433.50,1322.71,1306.05,1335.74,1312.59,1316.54,1329.89,1344.88,1355.69,1349.48,1344.14,1328.08,1344.29,1322.25,1324.49,1390.01,1336.81
2020년10월04일,1433.39,1321.91,1305.59,1334.58,1311.73,1316.06,1328.95,1344.23,1355.49,1348.78,1343.59,1327.63,1344.23,1321.99,1323.85,1389.91,1335.61
2020년10월05일,1433.61,1321.59,1305.16,1335.22,1311.30,1315.46,1328.84,1343.90,1354.53,1348.29,1342.04,1326.44,1343.88,1320.61,1323.26,1387.51,1334.00
2020년10월06일,1432.24,1320.02,1304.00,1335.08,1310.90,1314.76,1327.52,1342.84,1353.47,1347.33,1340.57,1324.93,1343.12,1319.20,1322.27,1386.05,1332.51
2020년10월07일,1431.37,1318.13,1303.49,1334.71,1310.50,1314.03,1326.23,1341.80,1353.04,1346.64,1340.10,1323.90,1342.67,1318.24,1321.51,1385.58,1332.38
2020년10월08일,1430.60,1317.37,1303.24,1334.45,1310.31,1314.12,1324.66,1340.90,1352.43,1345.91,1339.27,1322.90,1341.79,1317.55,1320.71,1385.46,1330.93
2020년10월09일,1429.07,1316.91,1302.54,1334.27,1310.11,1314.13,1323.77,1340.47,1351.90,1344.99,1338.83,1322.28,1341.11,1316.86,1320.05,1385.37,1329.74
2020년10월10일,1429.13,1316.27,1302.45,1334.23,1309.94,1313.43,1323.26,1340.26,1351.80,1344.69,1338.66,1321.90,1340.50,1316.46,1319.84,1385.37,1329.59
2020년10월11일,1428.72,1315.95,1302.75,1334.01,1310.08,1312.97,1323.06,1340.13,1351.59,1344.43,1338.30,1321.72,1340.31,1316.40,1319.63,1385.09,1329.59
2020년10월12일,1429.65,1316.13,1302.05,1333.39,1309.86,1313.43,1322.07,1339.75,1350.97,1343.61,1337.95,1321.45,1339.85,1315.75,1319.34,1384.49,1329.59
2020년10월13일,1428.36,1315.81,1301.73,1333.09,1309.12,1312.43,1320.90,1339.34,1350.47,1343.21,1337.43,1320.41,1339.17,1315.15,1318.90,1384.19,1329.29
2020년10월14일,1427.22,1314.75,1301.05,1332.62,1308.09,1312.73,1319.79,1338.62,1350.09,1342.88,1337.23,1319.65,1338.53,1314.64,1318.43,1383.98,1329.74
2020년10월15일,1425.71,1314.07,1300.58,1331.56,1307.72,1312.31,1319.01,1338.24,1349.59,1342.69,1336.97,1319.09,1337.64,1314.28,1317.78,1383.90,1328.56
2020년10월16일,1424.76,1313.69,1299.89,1330.76,1306.58,1311.43,1318.47,1337.81,1349.09,1342.21,1336.07,1318.38,1337.21,1313.76,1317.32,1383.58,1328.41
2020년10월17일,1424.57,1313.53,1298.59,1329.82,1306.14,1310.16,1318.43,1337.40,1348.86,1341.68,1335.65,1318.05,1336.89,1313.19,1316.85,1383.36,1327.68
2020년10월18일,1423.89,1313.24,1299.02,1329.75,1306.07,1310.16,1318.26,1337.25,1348.49,1341.46,1335.50,1317.98,1336.78,1313.14,1316.70,1383.57,1329.06
2020년10월19일,1423.92,1313.28,1298.34,1329.66,1306.07,1310.21,1318.19,1336.97,1347.26,1340.86,1334.96,1317.72,1336.11,1312.86,1316.14,1383.34,1328.76
2020년10월20일,1423.26,1312.72,1297.40,1328.48,1305.73,1309.94,1317.83,1336.19,1346.65,1340.36,1334.54,1317.11,1335.71,1312.32,1315.64,1383.38,1327.64
2020년10월21일,1421.79,1312.38,1296.41,1326.83,1305.63,1309.83,1317.37,1335.27,1345.85,1339.75,1333.99,1316.67,1335.38,1311.66,1315.01,1383.23,1327.03
2020년10월22일,1420.51,1312.21,1295.22,1325.88,1305.35,1309.08,1316.84,1334.73,1345.21,1338.99,1333.53,1316.36,1334.87,1311.38,1314.52,1383.13,1325.31
2020년10월23일,1419.92,1312.06,1294.05,1324.41,1304.40,1308.15,1316.29,1334.26,1344.80,1338.64,1332.98,1316.20,1334.21,1310.71,1314.18,1383.08,1325.16
2020년10월24일,1418.93,1311.73,1293.55,1323.76,1304.28,1307.47,1316.08,1333.96,1344.41,1338.03,1332.46,1315.62,1333.76,1310.38,1313.72,1383.08,1325.16
2020년10월25일,1419.16,1311.50,1293.45,1323.26,1304.33,1307.67,1316.06,1333.88,1343.89,1337.75,1332.22,1315.30,1333.53,1310.02,1313.48,1383.35,1325.60
2020년10월26일,1419.00,1311.32,1292.92,1322.68,1303.97,1307.88,1315.74,1333.51,1343.38,1337.01,1331.82,1314.88,1332.92,1309.69,1313.04,1383.42,1323.99
2020년10월27일,1418.62,1311.23,1292.21,1321.98,1303.11,1307.38,1314.94,1332.65,1342.88,1336.44,1331.35,1314.51,1332.34,1308.97,1312.34,1382.80,1323.54
2020년10월28일,1417.24,1311.12,1291.58,1320.50,1303.38,1306.52,1314.15,1332.03,1342.72,1335.60,1330.62,1314.15,1331.92,1308.50,1311.60,1382.54,1323.18
2020년10월29일,1416.82,1310.33,1290.32,1318.87,1302.51,1306.43,1313.39,1331.19,1342.06,1334.88,1329.85,1313.72,1331.40,1308.14,1311.00,1382.06,1322.59
2020년10월30일,1415.28,1309.08,1289.01,1316.26,1300.88,1306.03,1313.23,1330.16,1341.01,1333.82,1329.12,1313.22,1330.41,1307.39,1310.13,1381.57,1322.51
2020년10월31일,1414.43,1307.85,1288.52,1314.25,1300.04,1305.69,1312.40,1329.64,1340.14,1332.96,1328.77,1312.76,1330.10,1306.76,1309.42,1381.39,1322.37
2020년11월01일,1414.33,1307.05,1288.14,1313.92,1299.79,1304.86,1311.37,1328.74,1339.05,1332.01,1327.97,1312.14,1329.14,1305.74,1308.71,1381.13,1322.51
2020년11월02일,1414.23,1306.49,1287.25,1313.72,1298.88,1305.37,1310.02,1327.90,1338.22,1329.96,1326.95,1311.12,1327.79,1304.82,1307.40,1380.08,1321.34
2020년11월03일,1411.54,1304.64,1286.23,1312.57,1297.66,1305.19,1308.65,1326.65,1336.89,1328.36,1325.67,1310.27,1326.89,1303.72,1306.27,1379.77,1320.43
2020년11월04일,1410.07,1302.52,1285.09,1311.19,1296.46,1304.64,1307.37,1325.37,1335.90,1327.34,1324.79,1309.56,1325.95,1302.79,1305.43,1379.62,1318.96
2020년11월05일,1409.55,1300.75,1284.52,1310.29,1295.80,1304.22,1305.75,1324.70,1335.23,1326.48,1324.32,1308.83,1325.10,1302.15,1304.18,1379.31,1318.78
2020년11월06일,1408.47,1299.72,1284.27,1310.02,1294.79,1303.90,1304.57,1324.15,1334.59,1325.63,1323.95,1308.50,1324.64,1301.33,1303.83,1378.89,1318.04
2020년11월07일,1407.82,1299.42,1284.16,1310.15,1294.79,1302.86,1304.46,1323.73,1334.11,1325.11,1323.47,1307.97,1324.02,1300.76,1303.39,1378.58,1318.04
2020년11월08일,1407.80,1299.41,1284.27,1309.48,1294.59,1303.18,1304.31,1323.61,1333.82,1325.00,1323.27,1307.70,1323.83,1300.60,1303.31,1378.53,1317.97
2020년11월09일,1407.79,1299.07,1283.96,1308.88,1294.34,1303.35,1303.41,1323.17,1333.06,1324.50,1322.98,1307.36,1323.13,1300.18,1302.66,1378.32,1317.53
2020년11월10일,1407.62,1298.41,1283.73,1308.06,1294.81,1303.14,1302.65,1322.46,1332.11,1323.88,1322.46,1307.08,1322.53,1299.66,1302.05,1378.27,1318.21
2020년11월11일,1406.64,1298.09,1284.01,1307.66,1294.67,1303.07,1302.11,1322.25,1331.86,1323.44,1322.14,1306.94,1322.18,1299.36,1302.03,1378.27,1316.38
2020년11월12일,1407.25,1298.13,1283.95,1307.38,1294.44,1303.71,1302.06,1322.12,1331.23,1323.27,1321.88,1307.04,1321.69,1298.95,1301.88,1377.75,1316.50
2020년11월13일,1406.91,1298.41,1283.75,1307.34,1294.71,1303.03,1301.87,1322.11,1330.97,1323.30,1321.79,1307.33,1321.57,1298.81,1301.74,1377.75,1316.21
2020년11월14일,1406.37,1298.68,1283.90,1307.33,1294.37,1302.80,1302.16,1322.04,1331.06,1323.19,1321.72,1307.40,1321.26,1298.56,1301.75,1377.96,1316.21
2020년11월15일,1406.53,1298.54,1283.96,1307.55,1294.45,1302.83,1302.12,1321.96,1331.07,1323.26,1321.49,1307.28,1321.24,1298.62,1301.95,1377.85,1316.21
2020년11월16일,1407.00,1298.58,1283.89,1307.48,1294.48,1303.20,1301.99,1322.07,1330.80,1323.22,1321.18,1307.33,1321.18,1298.28,1301.76,1377.85,1316.21
2020년11월17일,1406.72,1299.00,1283.64,1307.48,1294.15,1303.87,1301.54,1322.13,1330.54,1323.35,1321.06,1307.26,1321.37,1298.11,1302.13,1374.59,1315.60
2020년11월18일,1406.59,1299.17,1283.70,1307.71,1294.10,1304.08,1301.16,1322.32,1330.17,1323.14,1321.10,1306.93,1321.17,1297.99,1302.09,1357.91,1315.75
2020년11월19일,1406.95,1299.51,1283.97,1311.21,1294.53,1304.57,1301.19,1322.59,1330.02,1323.11,1321.29,1306.85,1321.09,1298.20,1302.23,1357.58,1315.72
2020년11월20일,1407.12,1300.61,1284.14,1313.34,1294.64,1305.64,1301.75,1322.90,1330.01,1323.39,1321.46,1306.81,1321.19,1298.38,1302.26,1357.73,1315.74
2020년11월21일,1406.77,1301.25,1284.35,1314.85,1294.98,1305.68,1301.17,1323.31,1330.77,1323.67,1321.72,1307.24,1320.78,1298.57,1302.46,1356.79,1316.32
2020년11월22일,1407.10,1301.00,1284.42,1314.17,1294.90,1305.88,1301.44,1323.51,1330.93,1323.86,1321.77,1307.39,1320.68,1298.77,1302.38,1356.58,1316.32
2020년11월23일,1407.30,1301.20,1284.54,1314.20,1294.92,1307.06,1301.15,1323.78,1331.03,1323.85,1321.62,1307.47,1320.46,1298.92,1302.73,1356.63,1316.32
2020년11월24일,1407.49,1301.95,1284.68,1314.25,1296.19,1307.41,1301.58,1324.24,1331.22,1323.94,1321.87,1307.91,1320.43,1298.95,1302.83,1356.79,1316.62
2020년11월25일,1407.63,1302.42,1286.02,1315.41,1296.50,1308.92,1301.99,1325.16,1331.80,1324.56,1322.52,1308.29,1320.82,1299.52,1303.43,1356.74,1318.09
2020년11월26일,1408.97,1306.40,1287.12,1316.83,1297.33,1310.89,1304.03,1326.50,1333.17,1325.87,1324.29,1309.83,1321.47,1300.77,1305.26,1356.79,1318.35
2020년11월27일,1410.05,1308.75,1288.54,1319.77,1298.87,1312.70,1304.95,1327.92,1334.55,1327.26,1325.52,1311.51,1322.11,1302.03,1306.35,1379.86,1319.29
2020년11월28일,1410.59,1310.07,1291.05,1322.34,1299.57,1313.63,1305.89,1329.36,1335.75,1328.73,1326.40,1313.53,1322.93,1302.98,1307.27,1382.97,1319.59
2020년11월29일,1410.79,1310.50,1291.80,1323.32,1299.52,1314.79,1306.11,1330.05,1336.26,1329.31,1327.03,1314.32,1322.75,1303.59,1307.92,1383.38,1319.59
2020년11월30일,1412.15,1311.78,1292.57,1324.16,1300.58,1315.42,1308.02,1331.14,1336.92,1330.36,1328.11,1315.39,1323.33,1304.17,1308.84,1384.11,1321.21
2020년12월01일,1414.78,1313.64,1295.87,1327.01,1302.94,1319.57,1308.73,1334.55,1338.09,1333.13,1330.20,1317.54,1324.55,1305.52,1310.66,1384.73,1322.91
2020년12월02일,1416.06,1313.28,1297.32,1330.57,1304.19,1321.44,1309.29,1336.29,1338.92,1334.26,1330.98,1318.91,1325.35,1306.94,1311.91,1385.37,1323.20
2020년12월03일,1417.95,1314.79,1297.83,1334.45,1305.85,1323.95,1310.33,1338.05,1339.59,1335.88,1332.29,1319.94,1326.17,1308.26,1313.29,1386.62,1324.30
2020년12월04일,1419.45,1319.56,1300.42,1337.78,1306.90,1326.00,1313.17,1340.04,1340.76,1337.18,1333.72,1321.04,1327.34,1309.78,1315.94,1388.23,1325.25
2020년12월05일,1420.05,1325.75,1302.28,1341.60,1309.71,1329.52,1319.08,1342.15,1342.16,1338.71,1335.30,1322.06,1328.16,1311.70,1319.06,1388.59,1326.32
2020년12월06일,1420.48,1326.44,1304.02,1343.27,1310.66,1331.03,1320.38,1343.43,1343.52,1339.36,1336.43,1322.82,1328.78,1312.79,1320.56,1390.40,1326.75
2020년12월07일,1421.92,1328.72,1306.71,1346.43,1312.95,1334.35,1324.00,1345.05,1344.68,1340.88,1338.57,1324.14,1330.30,1314.27,1322.40,1391.80,1327.68
2020년12월08일,1424.18,1330.70,1308.71,1349.22,1315.57,1337.79,1327.13,1347.65,1346.13,1342.94,1340.98,1326.46,1331.70,1316.23,1324.38,1411.00,1329.96
2020년12월09일,1425.68,1331.70,1311.55,1350.82,1317.78,1340.24,1329.01,1349.39,1347.61,1344.72,1342.90,1328.51,1333.53,1318.18,1326.26,1420.02,1331.97
2020년12월10일,1427.67,1333.25,1313.67,1353.25,1320.65,1342.61,1332.00,1351.38,1349.15,1347.04,1344.92,1330.50,1335.08,1320.73,1327.84,1421.57,1334.41
2020년12월11일,1431.18,1335.43,1317.26,1356.73,1325.98,1346.56,1335.12,1354.75,1351.41,1350.62,1347.82,1333.69,1337.71,1325.16,1330.86,1421.98,1336.33
2020년12월12일,1432.97,1338.12,1322.57,1361.66,1329.72,1350.63,1337.95,1358.56,1354.60,1353.59,1350.69,1337.29,1340.29,1329.43,1333.68,1422.04,1338.97
2020년12월13일,1434.20,1338.79,1324.19,1363.65,1332.64,1353.03,1340.08,1360.57,1355.49,1355.20,1352.33,1339.11,1341.72,1331.24,1335.47,1422.77,1342.57
2020년12월14일,1436.84,1341.05,1326.63,1366.04,1336.09,1355.73,1342.97,1363.30,1356.72,1357.61,1354.90,1341.52,1343.95,1333.99,1338.28,1422.50,1347.35
2020년12월15일,1442.43,1343.46,1330.16,1368.32,1341.40,1359.17,1346.19,1366.84,1359.06,1360.45,1358.15,1343.82,1346.42,1337.45,1341.30,1423.33,1350.65
2020년12월16일,1445.86,1347.26,1334.88,1371.96,1344.73,1362.03,1348.85,1370.30,1362.60,1363.90,1362.76,1346.97,1349.37,1341.08,1344.52,1423.90,1356.72
2020년12월17일,1449.04,1354.67,1340.61,1378.61,1349.10,1365.90,1351.27,1374.58,1365.50,1367.71,1366.57,1351.73,1352.74,1345.13,1348.86,1423.90,1360.66
2020년12월18일,1453.93,1362.07,1347.73,1384.15,1358.88,1372.79,1355.81,1380.56,1369.77,1374.92,1371.79,1357.60,1358.27,1352.18,1353.88,1424.01,1366.32
2020년12월19일,1458.31,1368.01,1355.33,1396.80,1365.02,1381.58,1362.21,1386.59,1376.15,1381.33,1377.33,1363.41,1363.95,1359.50,1358.91,1423.95,1372.65
2020년12월20일,1461.63,1368.50,1359.27,1401.43,1367.48,1387.76,1365.61,1389.41,1379.36,1385.30,1380.11,1366.78,1366.94,1363.94,1361.64,1424.11,1374.26
2020년12월21일,1464.69,1371.37,1362.95,1405.59,1373.06,1394.97,1370.35,1393.39,1383.61,1390.62,1385.07,1372.43,1372.22,1368.68,1365.99,1424.11,1379.85
2020년12월22일,1469.05,1374.66,1367.99,1409.63,1379.22,1399.95,1376.71,1399.99,1389.32,1395.92,1389.15,1377.14,1377.68,1374.20,1371.34,1424.15,1386.65
2020년12월23일,1472.55,1377.89,1371.65,1411.32,1384.40,1405.06,1380.68,1404.90,1394.13,1400.92,1392.93,1381.06,1381.93,1378.83,1375.39,1424.31,1390.25
2020년12월24일,1478.11,1382.66,1376.97,1413.41,1390.31,1410.05,1385.58,1409.14,1398.40,1406.15,1396.79,1385.18,1386.82,1383.18,1379.07,1424.98,1395.26
2020년12월25일,1483.04,1387.42,1382.69,1416.88,1395.73,1414.65,1390.73,1413.15,1402.23,1409.84,1400.88,1389.77,1391.50,1387.92,1383.09,1425.81,1397.40
2020년12월26일,1484.09,1388.91,1386.20,1418.95,1398.17,1415.81,1393.30,1415.24,1404.27,1413.26,1403.23,1393.07,1394.32,1391.67,1385.48,1426.07,1402.72
2020년12월27일,1485.35,1389.78,1387.53,1420.57,1400.28,1415.41,1395.04,1416.70,1406.11,1414.92,1404.86,1395.30,1396.87,1393.68,1386.81,1426.36,1403.60
2020년12월28일,1487.17,1391.14,1390.95,1422.67,1403.25,1417.41,1400.00,1419.62,1407.41,1417.88,1407.81,1399.40,1400.34,1396.82,1389.54,1426.57,1405.66
2020년12월29일,1489.53,1397.77,1395.96,1425.37,1407.03,1421.36,1404.16,1423.40,1411.36,1420.52,1411.16,1403.73,1405.12,1401.01,1393.59,1443.24,1408.50
2020년12월30일,1492.42,1401.96,1399.25,1431.72,1410.95,1423.75,1407.75,1426.68,1414.69,1422.73,1414.36,1406.62,1408.36,1404.45,1396.63,1447.46,1411.44
2020년12월31일,1496.10,1404.81,1403.28,1436.97,1412.50,1425.99,1413.26,1428.96,1416.45,1424.57,1416.56,1409.01,1410.49,1407.39,1399.50,1448.83,1413.99
2021년01월01일,1499.33,1408.25,1407.23,1442.13,1415.30,1428.80,1420.03,1433.69,1420.08,1429.47,1420.90,1412.48,1414.78,1412.01,1404.20,1450.91,1419.72
2021년01월02일,1500.65,1409.96,1410.05,1444.70,1415.84,1429.15,1421.32,1434.98,1421.25,1430.78,1422.23,1414.39,1416.94,1414.18,1406.19,1451.99,1420.96
2021년01월03일,1501.20,1410.24,1411.52,1445.80,1415.50,1430.48,1422.60,1435.92,1422.01,1432.53,1423.38,1414.97,1418.25,1415.43,1406.89,1452.05,1423.28
2021년01월04일,1502.70,1411.45,1415.06,1448.98,1417.63,1431.34,1425.60,1437.67,1423.04,1434.67,1424.90,1416.75,1420.17,1417.03,1408.93,1453.02,1425.78
2021년01월05일,1505.68,1413.43,1417.11,1451.72,1419.01,1432.55,1428.24,1439.75,1424.58,1435.69,1426.89,1418.58,1422.45,1419.27,1411.23,1453.42,1427.10
2021년01월06일,1507.04,1415.31,1418.38,1453.53,1420.41,1433.44,1429.24,1441.13,1425.79,1436.72,1428.02,1420.58,1424.24,1420.33,1413.05,1454.56,1429.19
2021년01월07일,1508.06,1420.39,1420.47,1454.53,1422.21,1434.68,1431.23,1442.87,1426.79,1437.29,1429.01,1421.80,1425.25,1422.01,1415.23,1455.96,1431.40
2021년01월08일,1509.13,1423.38,1421.42,1454.91,1424.02,1434.81,1432.27,1444.30,1428.49,1438.00,1430.28,1422.92,1427.29,1423.21,1417.05,1456.37,1432.96
2021년01월09일,1510.59,1425.06,1423.07,1455.40,1424.90,1435.75,1433.66,1445.74,1429.93,1438.55,1431.37,1423.81,1428.66,1424.42,1418.59,1458.23,1433.85
2021년01월10일,1511.49,1425.46,1423.49,1456.02,1425.65,1436.23,1434.12,1446.45,1430.55,1439.15,1432.01,1424.93,1429.07,1424.80,1419.71,1458.69,1434.56
