구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2022년03월07일,1739.17,1649.95,1649.05,1663.30,1639.35,1680.13,1652.41,1667.26,1658.89,1674.79,1660.55,1646.26,1639.60,1651.79,1668.07,1820.76,1684.83
2022년03월08일,1781.06,1745.51,1685.63,1703.40,1680.58,1728.90,1707.67,1707.11,1688.50,1715.23,1699.44,1675.86,1677.44,1688.25,1718.77,1859.24,1715.56
2022년03월09일,1819.91,1791.47,1729.25,1749.16,1730.12,1780.99,1759.74,1752.59,1724.99,1757.64,1749.15,1713.08,1720.01,1730.47,1767.56,1873.40,1752.50
2022년03월10일,1856.34,1805.12,1771.03,1778.41,1755.41,1827.80,1796.82,1786.55,1750.86,1793.61,1778.95,1747.61,1755.27,1764.85,1793.88,1874.74,1777.23
2022년03월11일,1903.61,1829.55,1819.60,1811.36,1795.04,1863.51,1833.26,1825.87,1784.75,1827.73,1819.57,1784.25,1791.04,1801.40,1826.73,1878.45,1824.88
2022년03월12일,1948.97,1850.33,1858.83,1869.01,1824.76,1890.32,1884.81,1867.27,1830.89,1860.61,1851.16,1821.44,1822.44,1840.67,1858.73,1982.70,1860.68
2022년03월13일,1966.36,1861.30,1876.59,1882.15,1838.85,1900.99,1911.95,1886.00,1854.81,1873.31,1863.74,1836.53,1834.00,1857.31,1869.57,1995.92,1875.98
2022년03월14일,1984.37,1883.65,1893.61,1890.31,1859.93,1914.15,1938.60,1909.50,1873.71,1891.65,1883.69,1857.61,1852.72,1878.42,1887.67,2000.44,1888.41
2022년03월15일,2012.70,1900.95,1906.63,1930.02,1874.50,1927.45,1958.89,1933.43,1889.12,1908.76,1901.82,1873.85,1871.60,1896.52,1904.16,2024.75,1905.76
2022년03월16일,2019.30,1905.54,1908.23,1944.61,1883.65,1928.40,1951.08,1941.06,1899.94,1916.07,1908.43,1876.75,1879.29,1900.43,1906.36,2026.03,1911.76
2022년03월17일,2015.73,1907.09,1904.52,1946.58,1887.19,1922.46,1938.55,1939.60,1902.85,1917.38,1909.06,1875.96,1882.74,1899.44,1904.50,2025.66,1914.48
2022년03월18일,2007.80,1902.51,1902.97,1947.86,1887.78,1919.25,1933.00,1938.37,1906.31,1917.26,1909.59,1876.73,1884.48,1900.15,1902.91,2058.32,1914.56
2022년03월19일,2001.98,1903.39,1901.30,1949.10,1885.33,1918.24,1928.38,1937.47,1910.52,1918.14,1910.29,1876.85,1885.16,1899.96,1902.79,2058.91,1911.08
2022년03월20일,2001.59,1902.85,1900.63,1949.43,1885.49,1918.40,1926.45,1937.58,1912.63,1918.43,1910.54,1876.24,1886.44,1899.98,1903.29,2060.27,1910.94
2022년03월21일,2005.06,1903.42,1900.11,1950.09,1885.61,1917.41,1923.03,1937.27,1914.40,1919.27,1911.21,1876.69,1888.86,1900.16,1902.96,2058.88,1912.71
2022년03월22일,2002.09,1898.44,1900.38,1949.66,1886.14,1916.46,1919.95,1936.41,1917.25,1919.63,1911.97,1877.71,1892.63,1900.58,1902.60,2058.73,1915.36
2022년03월23일,2001.56,1897.61,1900.25,1947.75,1888.43,1915.12,1918.68,1936.05,1918.95,1921.28,1914.16,1880.11,1895.74,1901.90,1903.87,2028.99,1913.38
2022년03월24일,2000.40,1897.70,1900.90,1942.36,1890.73,1915.06,1919.24,1935.45,1920.08,1921.31,1916.74,1883.21,1898.50,1903.26,1904.79,2023.60,1917.41
2022년03월25일,1998.34,1895.13,1900.45,1941.92,1890.93,1915.52,1919.01,1935.26,1921.76,1921.88,1919.27,1885.64,1900.55,1904.36,1906.00,2022.86,1919.91
2022년03월26일,1993.15,1893.32,1899.27,1939.34,1891.28,1915.07,1918.45,1934.17,1923.08,1922.32,1920.08,1887.18,1902.76,1905.80,1906.71,1992.37,1918.70
2022년03월27일,1992.76,1893.43,1899.25,1938.08,1891.92,1916.17,1918.11,1934.36,1923.46,1922.69,1921.14,1888.27,1903.44,1906.85,1907.53,1991.08,1919.30
2022년03월28일,1996.77,1894.83,1898.69,1934.88,1894.48,1917.04,1917.72,1934.43,1924.53,1923.42,1922.96,1889.22,1904.71,1907.59,1908.25,1990.92,1922.26
2022년03월29일,1996.74,1896.62,1896.86,1929.19,1894.45,1917.01,1916.38,1933.68,1925.27,1923.80,1923.01,1889.88,1906.72,1907.93,1908.42,1986.34,1921.88
2022년03월30일,1995.94,1894.77,1895.45,1926.23,1894.56,1916.99,1915.87,1932.50,1924.88,1923.52,1922.16,1890.37,1907.65,1907.76,1907.75,1984.30,1922.33
2022년03월31일,1992.78,1892.58,1893.50,1924.27,1894.54,1916.77,1914.45,1931.22,1924.68,1922.76,1921.98,1890.53,1907.62,1907.19,1906.77,1982.70,1920.91
2022년04월01일,1989.60,1891.16,1889.59,1921.34,1891.70,1912.70,1910.01,1928.46,1924.28,1922.06,1920.13,1889.19,1907.34,1905.76,1904.51,1981.64,1921.05
2022년04월02일,1981.78,1889.40,1888.42,1917.89,1891.40,1910.24,1909.51,1925.33,1923.86,1920.68,1918.88,1888.62,1908.99,1904.08,1903.29,1981.67,1919.73
2022년04월03일,1979.63,1888.35,1888.25,1917.59,1890.20,1909.45,1908.43,1924.45,1923.83,1920.09,1918.54,1889.32,1908.73,1903.45,1902.73,1982.39,1919.98
2022년04월04일,1982.05,1887.20,1884.62,1914.67,1890.14,1907.41,1904.72,1922.49,1922.52,1918.72,1916.64,1887.99,1907.84,1901.57,1901.93,1980.65,1918.62
2022년04월05일,1976.80,1886.14,1881.52,1912.16,1889.37,1904.42,1901.99,1919.54,1922.16,1917.73,1915.08,1887.54,1907.05,1900.00,1900.59,1980.63,1917.48
2022년04월06일,1974.52,1885.24,1878.90,1910.82,1889.27,1902.68,1900.30,1917.71,1922.25,1917.32,1914.31,1887.96,1905.79,1899.23,1900.72,1980.10,1916.98
2022년04월07일,1974.25,1883.67,1876.77,1910.49,1888.49,1900.66,1899.09,1915.59,1922.25,1916.17,1912.23,1887.69,1905.48,1897.70,1899.69,1979.59,1914.34
2022년04월08일,1971.12,1883.21,1873.64,1906.75,1889.25,1899.53,1895.63,1913.52,1922.20,1914.84,1910.76,1887.82,1905.68,1896.38,1898.79,1979.10,1912.29
2022년04월09일,1966.72,1882.19,1873.01,1903.73,1888.47,1897.37,1893.10,1911.18,1921.14,1913.93,1909.60,1886.60,1905.10,1894.43,1896.97,1978.01,1910.57
2022년04월10일,1965.89,1881.21,1872.18,1902.72,1888.23,1896.12,1891.80,1910.07,1921.07,1913.52,1909.07,1886.13,1904.86,1893.61,1896.60,1978.24,1912.12
2022년04월11일,1968.84,1880.77,1870.71,1901.35,1887.81,1893.46,1890.22,1908.98,1920.53,1912.17,1907.26,1885.45,1904.15,1891.98,1895.25,1978.99,1911.23
2022년04월12일,1968.85,1878.37,1868.74,1898.92,1886.54,1892.61,1886.39,1906.58,1919.13,1910.07,1905.20,1883.91,1903.23,1889.38,1893.96,1971.98,1909.33
2022년04월13일,1966.62,1876.57,1866.93,1895.83,1885.45,1889.86,1884.30,1904.51,1918.21,1908.36,1903.53,1883.61,1901.97,1887.48,1892.90,1967.03,1905.55
2022년04월14일,1966.35,1875.52,1864.93,1894.40,1885.06,1888.49,1880.74,1903.31,1917.49,1906.72,1902.79,1882.56,1900.85,1886.08,1892.14,1964.35,1905.39
2022년04월15일,1964.57,1875.81,1864.62,1893.77,1885.72,1888.83,1879.33,1902.51,1916.80,1906.08,1902.13,1882.86,1901.25,1885.40,1892.05,1963.48,1904.24
2022년04월16일,1960.53,1875.46,1864.04,1893.50,1885.98,1888.67,1880.13,1901.96,1916.51,1905.71,1902.11,1882.79,1901.16,1885.28,1892.00,1963.20,1903.94
2022년04월17일,1960.83,1875.25,1864.32,1893.25,1885.56,1888.66,1879.71,1901.58,1916.23,1905.52,1901.97,1882.89,1900.95,1884.80,1891.81,1963.35,1903.94
2022년04월18일,1966.00,1875.76,1864.61,1893.54,1886.13,1889.19,1880.21,1902.15,1916.21,1905.50,1901.63,1883.22,1901.26,1884.64,1891.87,1962.96,1903.33
2022년04월19일,1966.66,1877.80,1866.29,1893.17,1886.66,1890.91,1881.10,1902.40,1916.40,1905.91,1902.55,1883.70,1901.78,1885.00,1892.02,1962.84,1904.70
2022년04월20일,1967.60,1878.74,1867.43,1893.26,1887.89,1891.55,1882.08,1903.55,1916.60,1906.85,1902.99,1884.36,1902.16,1885.44,1892.33,1962.68,1904.70
2022년04월21일,1964.61,1879.73,1868.43,1894.25,1888.74,1892.27,1882.22,1903.99,1917.02,1907.21,1903.54,1885.31,1903.16,1885.84,1893.08,1963.63,1905.15
2022년04월22일,1968.29,1880.75,1868.57,1894.32,1889.64,1893.33,1883.01,1904.56,1917.88,1907.68,1904.42,1886.39,1904.07,1886.53,1893.95,1970.18,1905.61
2022년04월23일,1966.25,1883.19,1871.07,1897.02,1890.24,1895.92,1884.57,1906.12,1918.66,1909.19,1905.86,1887.70,1905.29,1887.47,1895.31,1983.75,1906.82
2022년04월24일,1966.71,1883.86,1871.49,1897.39,1890.81,1896.14,1884.90,1906.68,1918.87,1909.19,1906.18,1887.82,1906.33,1887.45,1895.40,1989.31,1907.42
2022년04월25일,1974.51,1885.83,1873.17,1899.40,1893.13,1896.73,1888.41,1908.43,1920.37,1910.13,1906.89,1889.40,1908.21,1888.45,1896.61,2037.69,1909.09
2022년04월26일,1979.12,1888.29,1874.13,1901.60,1894.83,1898.01,1889.69,1909.80,1922.20,1911.07,1908.60,1890.75,1910.88,1890.82,1897.67,2048.29,1908.64
2022년04월27일,1981.96,1889.36,1876.22,1904.14,1896.23,1900.22,1890.47,1912.09,1923.80,1911.89,1909.59,1892.76,1912.97,1892.22,1898.99,2051.90,1912.27
2022년04월28일,1985.44,1892.01,1878.74,1904.59,1897.64,1902.59,1892.19,1914.61,1925.36,1913.22,1911.30,1894.76,1914.70,1893.73,1900.80,2052.68,1915.05
2022년04월29일,1987.15,1898.24,1883.02,1908.39,1899.61,1907.78,1893.97,1918.60,1927.36,1916.34,1915.00,1898.50,1918.59,1896.57,1904.41,2052.86,1917.85
2022년04월30일,1990.68,1904.62,1891.59,1915.35,1906.55,1916.20,1901.36,1923.86,1929.86,1920.56,1919.75,1905.04,1922.98,1903.06,1908.96,2053.69,1922.70
2022년05월01일,1965.45,1888.81,1878.23,1898.81,1893.90,1904.57,1889.58,1910.25,1919.92,1911.08,1913.67,1898.11,1912.74,1895.05,1898.99,2014.36,1906.38
2022년05월02일,1961.46,1884.21,1875.15,1892.60,1890.52,1902.36,1885.55,1906.07,1916.16,1908.97,1910.66,1895.98,1907.97,1890.50,1894.94,1999.74,1904.05
2022년05월03일,1958.34,1882.78,1876.27,1890.53,1892.58,1900.85,1883.52,1905.21,1914.65,1908.33,1911.41,1895.54,1906.02,1890.24,1893.60,1995.92,1904.82
2022년05월04일,1958.89,1883.98,1877.74,1894.82,1894.28,1903.63,1884.45,1906.48,1916.16,1910.27,1913.31,1898.16,1908.70,1893.76,1896.06,2035.42,1905.71
2022년05월05일,1959.74,1885.82,1882.88,1900.33,1895.56,1906.68,1886.80,1909.94,1919.08,1913.84,1917.73,1901.65,1912.61,1898.88,1899.81,2042.56,1907.00
2022년05월06일,1961.87,1890.17,1885.61,1903.85,1899.38,1908.37,1891.16,1914.17,1922.06,1918.49,1921.12,1906.13,1917.29,1902.98,1904.18,2043.20,1907.00
2022년05월07일,1964.76,1892.83,1890.94,1916.35,1903.48,1912.71,1894.55,1920.64,1928.03,1925.49,1927.36,1912.95,1922.75,1909.64,1908.67,2043.48,1910.11
2022년05월08일,1971.77,1896.87,1895.25,1924.90,1906.49,1920.87,1898.06,1925.69,1933.38,1931.25,1931.17,1917.56,1925.84,1914.10,1912.77,2044.66,1915.11
2022년05월09일,1977.18,1901.18,1901.82,1932.80,1910.74,1929.06,1906.71,1932.55,1938.86,1940.42,1936.30,1925.26,1932.75,1921.14,1919.73,2044.22,1920.83
2022년05월10일,1996.46,1910.57,1912.31,1940.61,1919.88,1939.71,1918.99,1944.00,1948.04,1951.85,1944.49,1933.04,1941.60,1931.08,1928.69,2051.44,1932.23
2022년05월11일,2004.34,1923.16,1917.66,1944.68,1922.16,1943.51,1926.01,1949.85,1954.81,1959.02,1949.99,1939.16,1947.15,1936.57,1935.93,2053.05,1940.29
2022년05월12일,2008.14,1930.48,1922.78,1951.35,1927.84,1945.57,1932.01,1956.62,1960.98,1964.67,1956.22,1944.51,1952.40,1941.13,1941.02,2060.89,1944.71
2022년05월13일,2015.43,1935.28,1927.38,1955.58,1937.41,1950.81,1935.64,1963.32,1968.34,1969.47,1962.25,1950.89,1958.17,1946.56,1947.12,2061.74,1950.61
2022년05월14일,2018.37,1938.11,1931.18,1965.86,1941.88,1953.94,1938.76,1968.31,1973.61,1973.36,1967.51,1956.13,1962.65,1951.90,1952.08,2063.49,1954.77
2022년05월15일,2020.47,1938.76,1933.78,1969.61,1944.47,1956.53,1939.81,1970.72,1976.56,1976.03,1970.08,1959.35,1964.59,1954.81,1954.39,2063.24,1959.29
2022년05월16일,2024.74,1941.71,1937.23,1972.82,1948.27,1961.18,1944.87,1974.94,1980.10,1979.38,1974.15,1964.55,1968.49,1959.42,1958.22,2063.22,1966.33
2022년05월17일,2031.01,1947.11,1944.40,1979.26,1954.98,1969.04,1953.59,1980.88,1985.96,1983.96,1979.03,1969.17,1973.52,1965.15,1963.88,2084.85,1973.27
2022년05월18일,2035.01,1952.91,1948.33,1982.63,1959.91,1973.56,1960.01,1985.80,1991.50,1988.08,1984.47,1974.65,1979.98,1970.98,1969.32,2085.36,1977.95
2022년05월19일,2039.64,1957.55,1955.08,1985.60,1966.41,1979.75,1963.98,1990.97,1998.44,1992.81,1988.86,1979.75,1985.20,1975.61,1975.75,2086.94,1984.47
2022년05월20일,2047.00,1962.55,1958.71,1988.87,1970.78,1984.44,1967.77,1995.59,2002.69,1996.45,1993.19,1983.23,1989.23,1979.96,1979.75,2087.11,1988.36
2022년05월21일,2049.87,1966.63,1962.61,1995.16,1974.52,1988.10,1970.87,1998.11,2006.73,1999.55,1996.42,1986.99,1992.61,1983.59,1983.32,2086.77,1990.98
2022년05월22일,2051.15,1967.89,1964.50,1996.66,1976.00,1989.39,1973.84,1999.47,2009.08,2000.87,1998.13,1988.66,1993.60,1984.71,1984.82,2087.08,1992.80
2022년05월23일,2053.32,1969.90,1966.84,1999.29,1978.40,1991.71,1976.24,2002.40,2011.52,2003.26,2000.97,1991.12,1996.70,1987.21,1987.59,2087.13,1995.41
2022년05월24일,2057.88,1972.62,1969.61,2002.14,1982.95,1996.37,1979.82,2005.40,2014.13,2005.51,2003.40,1993.40,1999.44,1988.65,1990.53,2078.24,1998.61
2022년05월25일,2060.58,1974.58,1971.73,2003.43,1985.26,1997.99,1982.33,2007.28,2016.10,2007.60,2005.02,1995.36,2001.04,1990.50,1991.77,2075.51,2000.73
2022년05월26일,2061.93,1977.69,1973.68,2004.00,1987.09,1998.45,1984.86,2007.96,2017.33,2008.75,2006.52,1997.05,2002.51,1991.16,1993.06,2073.34,2002.39
2022년05월27일,2063.19,1980.58,1976.08,2004.10,1989.31,1999.82,1987.75,2009.18,2019.12,2009.52,2007.98,1998.30,2003.74,1991.90,1994.28,2072.21,2004.50
2022년05월28일,2062.93,1981.66,1977.78,2004.66,1991.12,2000.44,1989.11,2009.76,2019.67,2010.03,2008.77,1999.93,2004.95,1993.08,1995.22,2049.46,2006.68
2022년05월29일,2064.12,1981.22,1978.78,2004.93,1991.53,2000.81,1989.68,2010.06,2020.05,2010.33,2009.47,2000.20,2005.68,1993.75,1995.97,2047.70,2006.68
2022년05월30일,2066.27,1982.11,1980.73,2005.68,1993.65,2001.63,1991.25,2010.91,2020.73,2010.66,2010.06,2002.04,2006.82,1995.39,1996.85,2045.68,2006.82
2022년05월31일,2066.78,1983.46,1982.39,2006.21,1995.28,2003.03,1992.72,2011.87,2021.78,2011.88,2010.89,2003.28,2008.69,1996.15,1998.18,2046.42,2008.18
2022년06월01일,2064.29,1984.28,1985.14,2007.28,1995.72,2005.53,1994.85,2012.57,2023.57,2012.40,2012.44,2004.96,2010.21,1998.29,1999.99,2046.71,2010.30
2022년06월02일,2067.23,1989.04,1987.05,2008.66,1998.33,2008.18,1997.00,2013.40,2024.61,2013.45,2014.50,2006.52,2011.84,2000.04,2002.44,2046.81,2011.36
2022년06월03일,2068.68,1993.51,1990.48,2009.52,2001.24,2013.20,1999.37,2015.61,2026.59,2015.23,2017.48,2008.08,2013.50,2001.93,2005.21,2047.14,2012.36
2022년06월04일,2072.12,1997.17,1995.72,2017.97,2006.31,2020.40,2002.66,2019.68,2030.53,2018.74,2021.19,2011.86,2016.99,2005.91,2009.30,2101.97,2017.32
2022년06월05일,2075.77,1999.04,1997.97,2022.25,2008.58,2024.15,2005.81,2021.94,2032.84,2021.61,2023.68,2014.76,2018.89,2008.83,2011.82,2107.96,2022.77
2022년06월06일,2080.92,2000.78,2000.86,2026.45,2010.30,2026.80,2007.53,2024.74,2034.59,2024.19,2027.25,2017.11,2020.99,2011.59,2014.25,2111.06,2028.30
2022년06월07일,2086.53,2008.60,2005.20,2029.87,2013.47,2031.59,2012.71,2029.59,2037.11,2028.32,2030.93,2019.55,2023.25,2016.02,2018.56,2113.62,2033.62
2022년06월08일,2096.07,2015.85,2012.11,2037.92,2017.58,2038.47,2021.19,2038.15,2044.32,2036.72,2037.57,2024.63,2030.59,2024.65,2026.50,2173.68,2038.77
2022년06월09일,2105.70,2021.66,2019.11,2044.14,2021.69,2045.57,2026.42,2046.70,2052.57,2046.05,2045.92,2030.77,2038.80,2033.89,2033.93,2179.39,2043.33
2022년06월10일,2117.86,2042.97,2027.74,2058.59,2028.12,2054.04,2035.75,2056.69,2063.04,2055.63,2055.67,2038.71,2046.80,2044.48,2043.68,2179.48,2053.98
2022년06월11일,2121.67,2056.32,2035.66,2072.13,2032.16,2062.80,2047.76,2066.80,2072.29,2065.21,2065.49,2047.43,2054.49,2053.31,2054.08,2179.33,2061.76
2022년06월12일,2126.05,2059.67,2040.78,2076.26,2033.96,2068.64,2053.54,2071.73,2076.53,2070.13,2070.34,2051.98,2057.57,2058.28,2058.39,2179.52,2067.67
2022년06월13일,2136.35,2064.46,2047.21,2079.38,2038.68,2077.49,2060.99,2080.18,2082.28,2077.33,2077.51,2058.86,2062.54,2064.93,2065.81,2179.38,2074.88
2022년06월14일,2149.23,2069.19,2053.53,2085.66,2044.87,2085.01,2067.42,2089.22,2090.40,2087.34,2087.51,2066.51,2070.11,2073.20,2073.36,2209.79,2088.30
2022년06월15일,2157.28,2074.32,2058.30,2091.59,2050.06,2090.23,2075.87,2098.02,2096.65,2094.66,2094.24,2074.02,2077.48,2079.44,2079.37,2212.08,2092.12
2022년06월16일,2162.10,2077.44,2065.20,2094.44,2055.16,2093.81,2082.63,2103.66,2101.52,2102.29,2099.70,2079.51,2083.44,2084.62,2085.72,2215.86,2094.56
2022년06월17일,2169.68,2085.19,2075.40,2100.22,2064.05,2103.73,2089.66,2111.71,2110.55,2111.82,2108.06,2086.86,2092.50,2091.64,2094.67,2217.18,2098.08
2022년06월18일,2173.09,2092.14,2083.16,2111.81,2072.71,2108.70,2097.67,2119.46,2121.15,2119.65,2117.24,2096.17,2101.87,2099.60,2104.99,2218.15,2103.68
2022년06월19일,2174.30,2093.63,2087.12,2118.61,2076.62,2111.60,2101.39,2123.07,2124.32,2123.66,2120.63,2099.71,2105.34,2103.31,2108.75,2218.29,2106.35
2022년06월20일,2181.29,2098.38,2091.70,2122.27,2083.10,2115.46,2105.34,2127.90,2128.97,2128.34,2125.25,2105.64,2110.24,2108.26,2114.06,2218.34,2109.14
2022년06월21일,2191.56,2103.50,2098.45,2128.28,2090.71,2122.26,2111.57,2135.49,2137.69,2136.08,2130.26,2111.50,2116.32,2114.67,2120.30,2219.28,2119.14
2022년06월22일,2196.62,2110.04,2102.63,2132.24,2099.17,2128.31,2117.53,2140.98,2145.80,2142.28,2135.68,2117.02,2122.64,2118.91,2126.75,2220.30,2127.94
2022년06월23일,2203.65,2117.08,2107.38,2138.83,2106.21,2136.56,2122.10,2145.81,2151.87,2147.57,2139.08,2120.59,2128.54,2123.48,2130.59,2220.30,2140.74
2022년06월24일,2213.57,2122.82,2113.30,2142.61,2113.85,2146.26,2128.69,2150.76,2158.01,2152.44,2142.48,2123.56,2133.94,2127.47,2134.45,2223.58,2146.50
2022년06월25일,2213.86,2126.40,2116.27,2152.37,2120.46,2151.62,2133.36,2154.53,2163.80,2155.98,2146.44,2127.05,2138.81,2130.23,2138.12,2224.10,2155.50
2022년06월26일,2217.01,2127.44,2119.23,2157.96,2123.69,2155.51,2134.56,2156.30,2166.33,2158.50,2148.72,2128.88,2140.67,2131.92,2139.77,2224.12,2157.02
2022년06월27일,2224.39,2130.31,2122.71,2163.04,2130.00,2160.13,2138.65,2160.39,2170.61,2161.74,2151.73,2134.39,2143.89,2134.68,2142.85,2224.51,2159.44
2022년06월28일,2229.17,2134.06,2128.14,2167.37,2136.21,2165.89,2142.15,2165.11,2175.89,2165.78,2155.98,2138.55,2148.11,2139.29,2146.74,2269.66,2167.20
2022년06월29일,2232.91,2141.23,2132.67,2170.72,2143.10,2170.75,2146.95,2169.51,2180.48,2169.76,2160.01,2143.00,2156.04,2144.60,2151.41,2276.74,2171.85
2022년06월30일,2234.24,2146.92,2137.50,2171.61,2150.34,2174.96,2151.18,2173.64,2184.49,2173.36,2163.65,2147.94,2162.96,2149.89,2156.86,2279.75,2176.47
2022년07월01일,2214.25,2135.09,2128.30,2152.05,2144.36,2161.76,2143.57,2162.63,2174.80,2165.35,2156.71,2141.10,2155.97,2142.74,2148.48,2245.32,2162.41
2022년07월02일,2208.99,2131.76,2125.75,2145.95,2143.42,2157.65,2141.53,2159.68,2172.68,2164.04,2155.43,2139.50,2154.44,2141.45,2146.34,2242.67,2160.18
2022년07월03일,2208.24,2131.19,2124.56,2143.12,2141.84,2156.88,2141.19,2158.84,2171.48,2163.09,2154.38,2138.65,2154.19,2140.40,2145.56,2241.33,2158.86
2022년07월04일,2207.14,2130.92,2122.76,2141.38,2141.78,2155.68,2138.82,2156.59,2170.47,2161.75,2153.28,2137.47,2153.17,2138.89,2144.78,2239.95,2157.92
2022년07월05일,2204.32,2129.29,2122.02,2139.46,2142.95,2153.94,2135.75,2153.48,2168.94,2160.37,2151.74,2136.45,2152.41,2137.43,2143.79,2205.31,2155.62
2022년07월06일,2202.01,2125.62,2119.41,2136.76,2140.49,2149.36,2131.43,2151.39,2167.42,2158.21,2149.68,2134.60,2151.52,2135.66,2141.58,2200.90,2150.88
2022년07월07일,2199.21,2120.57,2114.98,2134.53,2136.77,2144.04,2125.74,2147.81,2164.11,2154.47,2146.86,2131.24,2149.76,2132.66,2137.71,2200.31,2147.95
2022년07월08일,2192.42,2116.11,2110.06,2130.08,2129.84,2138.07,2119.40,2142.10,2160.67,2148.07,2143.23,2126.45,2146.04,2127.68,2133.08,2197.00,2143.05
2022년07월09일,2185.36,2111.92,2104.84,2126.23,2127.62,2132.87,2114.20,2137.67,2158.12,2144.37,2140.88,2123.17,2143.13,2124.22,2130.25,2195.94,2141.59
2022년07월10일,2182.74,2110.52,2102.97,2125.03,2124.85,2128.85,2111.25,2135.74,2156.00,2142.04,2139.30,2121.27,2142.22,2122.38,2129.01,2196.25,2140.53
2022년07월11일,2183.78,2107.44,2098.11,2119.19,2120.66,2123.20,2105.89,2132.22,2152.68,2137.14,2134.41,2117.94,2139.48,2118.51,2126.21,2195.43,2137.98
2022년07월12일,2177.16,2101.41,2090.06,2113.72,2115.93,2113.93,2098.62,2126.17,2148.95,2131.54,2128.80,2112.14,2134.10,2112.91,2120.39,2122.29,2134.27
2022년07월13일,2170.75,2094.67,2082.47,2108.61,2107.73,2105.80,2092.46,2119.13,2142.36,2124.50,2120.66,2105.53,2128.37,2105.89,2113.76,2103.87,2124.05
2022년07월14일,2161.17,2086.85,2071.43,2100.61,2099.57,2094.42,2084.99,2111.13,2135.08,2116.70,2112.47,2096.05,2121.41,2097.70,2106.00,2098.57,2109.15
2022년07월15일,2152.68,2075.60,2060.38,2088.91,2089.17,2083.97,2078.01,2100.60,2126.38,2107.18,2103.49,2087.61,2114.31,2088.46,2097.25,2096.06,2103.24
2022년07월16일,2142.36,2070.81,2051.59,2080.97,2083.57,2078.21,2070.89,2092.60,2118.00,2098.37,2096.06,2078.54,2107.66,2081.67,2091.23,2095.57,2092.62
2022년07월17일,2137.39,2068.76,2048.38,2076.84,2079.32,2073.61,2066.82,2089.18,2112.69,2094.37,2092.90,2073.97,2105.53,2078.29,2087.87,2096.24,2089.36
2022년07월18일,2136.02,2064.47,2043.26,2066.52,2071.27,2069.80,2061.36,2081.45,2105.13,2087.36,2084.79,2066.20,2099.69,2071.21,2082.28,2095.47,2085.67
2022년07월19일,2122.81,2051.55,2031.55,2055.12,2061.52,2061.05,2052.43,2070.89,2095.17,2078.12,2076.04,2057.42,2090.81,2062.28,2072.84,2094.38,2081.80
2022년07월20일,2113.20,2035.90,2022.14,2047.94,2053.27,2052.18,2044.25,2061.69,2089.69,2070.45,2068.08,2049.92,2083.74,2054.27,2062.87,2092.59,2073.39
2022년07월21일,2101.63,2028.78,2012.07,2042.35,2042.24,2045.89,2035.21,2052.15,2081.24,2063.46,2061.26,2043.70,2076.27,2046.02,2055.21,2052.52,2068.70
2022년07월22일,2092.99,2017.98,2002.41,2034.39,2030.58,2035.31,2028.24,2042.88,2071.39,2053.34,2053.20,2035.56,2067.61,2036.52,2044.85,2045.00,2057.08
2022년07월23일,2083.76,2006.96,1994.60,2024.86,2020.57,2022.58,2020.69,2033.45,2062.43,2044.70,2045.35,2027.19,2060.67,2025.98,2033.78,2040.10,2048.17
2022년07월24일,2080.31,2004.42,1990.18,2018.97,2015.91,2017.52,2015.70,2028.45,2057.85,2041.00,2042.02,2023.06,2056.24,2021.74,2029.85,2039.23,2044.65
2022년07월25일,2076.02,1998.95,1983.78,2011.08,2007.66,2008.60,2008.04,2019.53,2051.33,2031.81,2033.41,2015.05,2047.66,2014.42,2020.60,2038.82,2037.36
2022년07월26일,2067.08,1983.10,1975.07,1998.63,1997.10,1997.64,1995.17,2010.07,2042.14,2022.72,2023.97,2007.71,2037.05,2004.74,2010.23,2039.00,2028.59
2022년07월27일,2058.95,1972.93,1964.53,1986.21,1989.36,1992.76,1985.36,2001.43,2032.33,2012.91,2017.54,1999.98,2029.37,1997.05,2002.05,2038.69,2020.02
2022년07월28일,2047.79,1966.55,1955.19,1976.67,1983.24,1982.51,1978.07,1991.99,2023.88,2003.81,2009.86,1992.20,2021.66,1989.38,1994.47,2038.28,2008.18
2022년07월29일,2039.64,1961.93,1950.46,1968.04,1977.77,1975.07,1970.43,1984.18,2013.99,1995.59,2003.77,1984.59,2013.37,1982.17,1986.30,2038.23,2001.67
2022년07월30일,2030.28,1958.13,1941.65,1961.46,1973.40,1968.24,1963.25,1978.89,2008.89,1990.66,1996.68,1979.60,2007.99,1976.28,1980.74,2038.07,1993.45
2022년07월31일,2026.95,1955.74,1938.64,1960.18,1970.76,1966.55,1960.46,1975.95,2005.15,1988.32,1994.59,1976.75,2005.46,1973.26,1977.87,2038.37,1991.72
2022년08월01일,2024.21,1950.50,1934.17,1956.74,1967.18,1961.48,1951.74,1970.29,1999.30,1980.91,1985.69,1969.24,1999.43,1966.58,1970.92,2038.37,1981.42
2022년08월02일,2019.47,1943.25,1928.46,1951.59,1961.51,1954.90,1946.16,1963.84,1993.13,1972.03,1978.55,1963.40,1992.50,1959.95,1963.49,2020.58,1976.71
