,시도,시군구,이름,셀프,고급휘발유,보통휘발유,경유,실내등유
3444,경기,안산시상록구,HD현대오일뱅크㈜직영 신도시셀프주유소,셀프,"1,955","1,668","1,495",
3445,경기,안산시상록구,동해주유소,,"1,924","1,664","1,498",
3446,경기,안산시상록구,도금단지주유소,,,"1,698","1,578","1,550"
3447,경기,안산시상록구,세방주유소,,,"1,797","1,648",
3448,경기,안성시,녹박재주유소,셀프,,"1,565","1,345",
3449,경기,안성시,KC네트웍스,셀프,"1,755","1,510","1,345",
3450,경기,안성시,한국도로공사 안성(부산방향)주유소/충전소,셀프,,"1,508","1,345",
3451,경기,안성시,비봉주유소 (주)자연에너지,셀프,,"1,535","1,345",
3452,경기,안성시,(주)진성에너지 안성맞춤셀프주유소,셀프,,"1,534","1,345","1,275"
3453,경기,안성시,푸른주유소,,,"1,596","1,345",
3454,경기,안성시,삼죽주유소,셀프,,"1,545","1,345","1,200"
3455,경기,안성시,희망가득주유소,셀프,,"1,545","1,345",
3456,경기,안성시,안성셀프주유소,셀프,,"1,619","1,345",
3457,경기,안성시,연세석유(주) 동아대Self주유소,셀프,,"1,556","1,345","1,200"
3458,경기,안성시,굿모닝셀프주유소,셀프,,"1,565","1,345",
3459,경기,안성시,(주)천안에너지뱅크,셀프,,"1,525","1,349","1,400"
3460,경기,안성시,평택석유직영 서안성주유소,,,"1,590","1,350","1,250"
3461,경기,안성시,(주)경기에너지,셀프,,"1,537","1,358",
3462,경기,안성시,운동장주유소,셀프,,"1,548","1,358","1,200"
3463,경기,안성시,뉴타운주유소,셀프,,"1,529","1,359",
3464,경기,안성시,매산주유소,셀프,,"1,545","1,359","1,250"
3465,경기,안성시,YM21유통㈜안성맞춤(제천)주유소,셀프,,"1,530","1,360",
3466,경기,안성시,(주)서원 안성맞춤(평택)주유소/충전소,셀프,,"1,527","1,362",
3467,경기,안성시,계림주유소,셀프,"1,985","1,545","1,363",
3468,경기,안성시,현대대성셀프주유소,셀프,"1,849","1,539","1,363",
3469,경기,안성시,(주)케이엘페트로 안성지점 VIP주유소,셀프,,"1,547","1,365",
3470,경기,안성시,개정주유소,셀프,,"1,545","1,365","1,250"
3471,경기,안성시,삼보주유소,,,"1,548","1,367","1,300"
3472,경기,안성시,대보유통(주) 안성(서울)주유소/충전소,셀프,,"1,529","1,369",
3473,경기,안성시,삼죽농협주유소,,,"1,560","1,370","1,250"
3474,경기,안성시,삼미상사(주) 서안성셀프주유소,셀프,,"1,560","1,370",
3475,경기,안성시,㈜소모 칠곡주유소,셀프,,"1,560","1,370",
3476,경기,안성시,HD현대오일뱅크㈜직영 안성대로주유소,셀프,,"1,609","1,382",
3477,경기,안성시,안성맞춤에너지,셀프,,"1,549","1,384","1,300"
3478,경기,안성시,SB새벽주유소,셀프,,"1,543","1,384","1,300"
3479,경기,안성시,청원로셀프주유소,셀프,,"1,544","1,384","1,300"
3480,경기,안성시,비룡주유소,셀프,,"1,585","1,385",
3481,경기,안성시,일죽IC주유소,셀프,"1,885","1,575","1,385",
3482,경기,안성시,충일주유소,셀프,,"1,515","1,385",
3483,경기,안성시,대흥주유소,,,"1,595","1,385","1,300"
3484,경기,안성시,HD현대오일뱅크㈜직영 남북대로주유소,셀프,,"1,609","1,388",
3485,경기,안성시,보개주유소,셀프,,"1,578","1,388","1,200"
3486,경기,안성시,CJ대한통운㈜ 안성주유소,셀프,,"1,548","1,388",
3487,경기,안성시,명도주유소,셀프,,"1,589","1,389","1,300"
3488,경기,안성시,원탑주유소,셀프,,"1,589","1,389",
3489,경기,안성시,안성셀프오일뱅크,,,"1,595","1,389",
3490,경기,안성시,(주)대원에너지 안성지점,셀프,,"1,595","1,389",
3491,경기,안성시,(주)태영에너지 안성점,셀프,,"1,578","1,396","1,250"
3492,경기,안성시,(주)태현주유소,셀프,,"1,587","1,397","1,390"
3493,경기,안성시,화봉주유소,셀프,,"1,588","1,398",
3494,경기,안성시,명품주유소,셀프,,"1,598","1,398","1,200"
3495,경기,안성시,(주)이엘에스 양변주유소/충전소,셀프,,"1,598","1,398","1,298"
3496,경기,안성시,옥산주유소,,,"1,598","1,398","1,400"
3497,경기,안성시,신창주유소,셀프,,"1,575","1,398","1,350"
3498,경기,안성시,펀오토워시,셀프,"1,765","1,568","1,398",
3499,경기,안성시,칠곡IC주유소,,,"1,578","1,398","1,400"
3500,경기,안성시,더조은주유소,셀프,,"1,559","1,409",
3501,경기,안성시,성신주유소,셀프,,"1,598","1,418","1,200"
3502,경기,안성시,이죽주유소,,,"1,599","1,419","1,250"
3503,경기,안성시,죽산농협주유소,,,"1,599","1,419","1,250"
3504,경기,안성시,일죽농협주유소,,,"1,595","1,425","1,250"
3505,경기,안성시,원곡주유소,,,"1,599","1,429","1,380"
3506,경기,안성시,태광주유소,,,"1,599","1,429",
3507,경기,안성시,신도시주유소,셀프,,"1,575","1,435","1,350"
3508,경기,안성시,우리주유소,,,"1,575","1,435","1,300"
3509,경기,안성시,마영주유소,셀프,,"1,675","1,435","1,300"
3510,경기,안성시,한빛주유소,,,"1,595","1,435","1,200"
3511,경기,안성시,성원이앤에스(주)안성지점,,"1,835","1,567","1,438",
3512,경기,안성시,㈜안일석유,셀프,,"1,598","1,438","1,250"
3513,경기,안성시,친환경주유소,,,"1,648","1,438","1,400"
3514,경기,안성시,양성농협주유소,,,"1,569","1,439","1,250"
3515,경기,안성시,한강주유소,,,"1,639","1,439","1,250"
3516,경기,안성시,신공단주유소,셀프,,"1,598","1,439","1,390"
3517,경기,안성시,(주)유공 칠성주유소,,,"1,579","1,439","1,250"
3518,경기,안성시,보개농협주유소,,,"1,579","1,439","1,250"
3519,경기,안성시,스카이주유소,셀프,,"1,625","1,440","1,380"
3520,경기,안성시,미리내주유소(주),셀프,,"1,648","1,448","1,300"
3521,경기,안성시,중앙주유소,셀프,"1,995","1,648","1,456","1,450"
3522,경기,안성시,금광농협주유소,셀프,,"1,579","1,457","1,300"
3523,경기,안성시,금광농협개산주유소,셀프,,"1,579","1,457","1,300"
3524,경기,안성시,대송주유소,,,"1,598","1,458","1,300"
3525,경기,안성시,(주)우진에너지주유소/충전소,셀프,,"1,598","1,458","1,390"
3526,경기,안성시,(주)남안성I.C셀프주유소,셀프,,"1,598","1,458","1,350"
3527,경기,안성시,안성가득주유소,셀프,,"1,638","1,458","1,290"
3528,경기,안성시,유일산업(주) 일죽주유소,,,"1,598","1,458",
3529,경기,안성시,이화셀프주유소,셀프,,"1,615","1,458",
3530,경기,안성시,미양농협주유소,,,"1,639","1,459","1,250"
3531,경기,안성시,한진주유소,셀프,,"1,635","1,468","1,350"
3532,경기,안성시,원곡산하주유소,,,"1,629","1,469","1,300"
3533,경기,안성시,미양,셀프,,"1,634","1,474","1,350"
3534,경기,안성시,㈜반석에너지,셀프,,"1,668","1,478","1,400"
3535,경기,안성시,HD현대오일뱅크㈜직영 안성TG주유소,셀프,"2,047","1,609","1,479",
3536,경기,안성시,형제주유소,,,"1,639","1,479","1,250"
3537,경기,안성시,일죽공단주유소,,,"1,689","1,489","1,250"
3538,경기,안성시,삼팔주유소,,,"1,670","1,490","1,300"
3539,경기,안성시,부림주유소,,,"1,575","1,492","1,220"
3540,경기,안성시,성은주유소,,,"1,642","1,493","1,290"
3541,경기,안성시,(주)필앤유오케이주유소,,,"1,665","1,495","1,300"
3542,경기,안성시,관문주유소,,,"1,665","1,495","1,300"
3543,경기,안성시,서안성주유소,셀프,,"1,627","1,497",
3544,경기,안성시,은석주유소,,,"1,699","1,499","1,350"
3545,경기,안성시,대림주유소,,,"1,649","1,499","1,300"
3546,경기,안성시,흥인주유소,셀프,,"1,539","1,518","1,200"
3547,경기,안성시,삼미상사(주)남현주유소,셀프,,"1,735","1,565",
3548,경기,안양시,안양동주유소,셀프,,"1,539","1,349",
3549,경기,안양시,(주)양지,셀프,,"1,544","1,354",
3550,경기,안양시,대한주유소,셀프,"1,755","1,527","1,357",
3551,경기,안양시,주식회사안양석유,셀프,,"1,558","1,368",
3552,경기,안양시,청기와주유소,,,"1,568","1,368","1,450"
3553,경기,안양시,(주)세광 푸른주유소,셀프,,"1,549","1,369",
3554,경기,안양시,안양원예농업협동조합주유소,셀프,,"1,549","1,369","1,250"
3555,경기,안양시,㈜천이코끼리주유소,셀프,,"1,549","1,369",
3556,경기,안양시,(주)서율주유소 석수점,셀프,"1,799","1,567","1,378",
3557,경기,안양시,지에스칼텍스(주)우리주유소,셀프,"1,775","1,575","1,385",
3558,경기,안양시,지에스칼텍스㈜ 대로주유소,셀프,"1,775","1,585","1,385",
3559,경기,안양시,지에스칼텍스(주)근화주유소,셀프,"1,775","1,575","1,385","1,500"
3560,경기,안양시,㈜원일유통구도일 박달주유소,,,"1,569","1,389",
3561,경기,안양시,남경주유소㈜,셀프,,"1,595","1,395",
3562,경기,안양시,지에스칼텍스(주)꿈주유소,,"1,869","1,589","1,399","1,310"
3563,경기,안양시,HD현대오일뱅크㈜직영 동안주유소,,"1,745","1,584","1,404","1,379"
3564,경기,안양시,㈜원일유통구도일 안양주유소,셀프,,"1,595","1,405","1,380"
3565,경기,안양시,첫사랑주유소,셀프,,"1,595","1,405",
3566,경기,안양시,SK에너지(주)직영 평촌신도시주유소,셀프,"1,877","1,595","1,409",
3567,경기,안양시,플라트(주)금성주유소,셀프,"1,809","1,595","1,409","1,450"
3568,경기,안양시,SK KH에너지 평촌주유소,셀프,"1,895","1,595","1,415",
3569,경기,안양시,동일석유제일주유소,셀프,,"1,595","1,415",
3570,경기,안양시,안양알찬주유소,셀프,,"1,595","1,415","1,500"
3571,경기,안양시,서일석유(주)서일주유소,셀프,,"1,595","1,415",
3572,경기,안양시,HD현대오일뱅크㈜직영 신안주유소,,"1,887","1,593","1,417","1,360"
3573,경기,안양시,(주)안국에너지 서진주유소,셀프,,"1,598","1,428","1,380"
3574,경기,안양시,HD현대오일뱅크㈜직영 관양현대셀프주유소,셀프,"1,965","1,595","1,435",
3575,경기,안양시,지에스칼텍스(주)효재주유소,셀프,"1,809","1,599","1,435",
3576,경기,안양시,씨앤에스유통㈜ 구도일주유소 새안양,셀프,,"1,615","1,445",
3577,경기,안양시,(주)호정디엔이 열린주유소,셀프,,"1,619","1,449","1,500"
3578,경기,안양시,(주)관악석유청강주유소,셀프,,"1,615","1,455",
3579,경기,안양시,뉴그린주유소,셀프,,"1,647","1,465","1,458"
3580,경기,안양시,기쁨두배주유소,,,"1,619","1,469","1,500"
3581,경기,안양시,한길주유소 ㈜한길산업개발,,"1,745","1,658","1,478",
3582,경기,안양시,대신석유(주)남서울주유소,셀프,,"1,667","1,497",
3583,경기,안양시,마하주유소,셀프,"1,848","1,638","1,498","1,528"
3584,경기,안양시,HD현대오일뱅크㈜직영 비산현대셀프주유소,셀프,"1,897","1,674","1,559",
3585,경기,안양시,쓰리원주유소,셀프,,"1,719","1,589","1,500"
3586,경기,안양시동안구,대한주유소,셀프,"1,755","1,527","1,357",
3587,경기,안양시동안구,지에스칼텍스(주)우리주유소,셀프,"1,775","1,575","1,385",
3588,경기,안양시동안구,지에스칼텍스(주)근화주유소,셀프,"1,775","1,575","1,385","1,500"
3589,경기,안양시동안구,지에스칼텍스㈜ 대로주유소,셀프,"1,775","1,585","1,385",
3590,경기,안양시동안구,지에스칼텍스(주)꿈주유소,,"1,869","1,589","1,399","1,310"
3591,경기,안양시동안구,HD현대오일뱅크㈜직영 동안주유소,,"1,745","1,584","1,404","1,379"
3592,경기,안양시동안구,첫사랑주유소,셀프,,"1,595","1,405",
3593,경기,안양시동안구,SK에너지(주)직영 평촌신도시주유소,셀프,"1,877","1,595","1,409",
3594,경기,안양시동안구,플라트(주)금성주유소,셀프,"1,809","1,595","1,409","1,450"
3595,경기,안양시동안구,SK KH에너지 평촌주유소,셀프,"1,895","1,595","1,415",
3596,경기,안양시동안구,동일석유제일주유소,셀프,,"1,595","1,415",
3597,경기,안양시동안구,서일석유(주)서일주유소,셀프,,"1,595","1,415",
3598,경기,안양시동안구,HD현대오일뱅크㈜직영 관양현대셀프주유소,셀프,"1,965","1,595","1,435",
3599,경기,안양시동안구,지에스칼텍스(주)효재주유소,셀프,"1,809","1,599","1,435",
3600,경기,안양시동안구,씨앤에스유통㈜ 구도일주유소 새안양,셀프,,"1,615","1,445",
3601,경기,안양시동안구,(주)호정디엔이 열린주유소,셀프,,"1,619","1,449","1,500"
3602,경기,안양시동안구,(주)관악석유청강주유소,셀프,,"1,615","1,455",
3603,경기,안양시동안구,기쁨두배주유소,,,"1,619","1,469","1,500"
3604,경기,안양시동안구,HD현대오일뱅크㈜직영 비산현대셀프주유소,셀프,"1,897","1,674","1,559",
3605,경기,안양시동안구,쓰리원주유소,셀프,,"1,719","1,589","1,500"
3606,경기,안양시만안구,안양동주유소,셀프,,"1,539","1,349",
3607,경기,안양시만안구,(주)양지,셀프,,"1,544","1,354",
3608,경기,안양시만안구,주식회사안양석유,셀프,,"1,558","1,368",
3609,경기,안양시만안구,청기와주유소,,,"1,568","1,368","1,450"
3610,경기,안양시만안구,㈜천이코끼리주유소,셀프,,"1,549","1,369",
3611,경기,안양시만안구,(주)세광 푸른주유소,셀프,,"1,549","1,369",
3612,경기,안양시만안구,안양원예농업협동조합주유소,셀프,,"1,549","1,369","1,250"
3613,경기,안양시만안구,(주)서율주유소 석수점,셀프,"1,799","1,567","1,378",
3614,경기,안양시만안구,㈜원일유통구도일 박달주유소,,,"1,569","1,389",
3615,경기,안양시만안구,남경주유소㈜,셀프,,"1,595","1,395",
3616,경기,안양시만안구,㈜원일유통구도일 안양주유소,셀프,,"1,595","1,405","1,380"
3617,경기,안양시만안구,안양알찬주유소,셀프,,"1,595","1,415","1,500"
3618,경기,안양시만안구,HD현대오일뱅크㈜직영 신안주유소,,"1,887","1,593","1,417","1,360"
3619,경기,안양시만안구,(주)안국에너지 서진주유소,셀프,,"1,598","1,428","1,380"
3620,경기,안양시만안구,뉴그린주유소,셀프,,"1,647","1,465","1,458"
3621,경기,안양시만안구,한길주유소 ㈜한길산업개발,,"1,745","1,658","1,478",
3622,경기,안양시만안구,대신석유(주)남서울주유소,셀프,,"1,667","1,497",
3623,경기,안양시만안구,마하주유소,셀프,"1,848","1,638","1,498","1,528"
3624,경기,양주시,장흥농협주유소,셀프,,"1,514","1,314","1,250"
3625,경기,양주시,KH에너지(주)직영 대복주유소,셀프,,"1,494","1,324",
3626,경기,양주시,(주)원흥 양주지점,셀프,"1,694","1,494","1,324",
3627,경기,양주시,상생주유소,,,"1,534","1,344",
3628,경기,양주시,(주)교현 알뜰주유소,셀프,,"1,514","1,344",
3629,경기,양주시,하나셀프주유소,셀프,,"1,975","1,353",
3630,경기,양주시,회천주유소,셀프,,"1,524","1,354","1,250"
3631,경기,양주시,고읍주유소,셀프,"1,794","1,524","1,354","1,450"
3632,경기,양주시,대박주유소,셀프,"1,739","1,524","1,354","1,380"
3633,경기,양주시,셀프제일주유소,셀프,,"1,539","1,354","1,345"
3634,경기,양주시,사과나무주유소/충전소,셀프,,"1,524","1,354",
3635,경기,양주시,이케이에너지(주)행운주유소,셀프,,"1,524","1,354","1,300"
3636,경기,양주시,㈜케이씨 양주주유소,셀프,,"1,524","1,354",
3637,경기,양주시,양주제일주유소,,,"1,529","1,359","1,250"
3638,경기,양주시,지에스칼텍스㈜ 양주센트럴파크주유소,셀프,"1,794","1,544","1,359",
3639,경기,양주시,서울주유소,셀프,,"1,524","1,362",
3640,경기,양주시,(주)어하둥둥알뜰주유소,셀프,,"1,562","1,362","1,250"
3641,경기,양주시,백석현대셀프주유소,셀프,,"1,793","1,365",
3642,경기,양주시,양주농협클린주유소,셀프,,"1,549","1,369","1,250"
