구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2022년07월25일,1737.24,1686.34,1688.84,1699.29,1631.69,1689.89,1696.84,1694.46,1682.32,1686.17,1670.84,1654.85,1659.25,1675.94,1680.24,1672.54,1675.89
2022년07월26일,1735.73,1685.59,1688.63,1694.30,1631.31,1693.41,1694.52,1691.76,1682.12,1684.58,1668.73,1652.09,1657.06,1674.97,1679.86,1669.53,1677.88
2022년07월27일,1733.42,1683.80,1686.75,1693.73,1628.57,1684.00,1688.91,1690.50,1678.41,1681.64,1667.35,1651.03,1655.31,1673.33,1678.86,1667.34,1677.88
2022년07월28일,1733.66,1685.92,1685.72,1691.73,1629.65,1680.78,1687.09,1688.31,1677.84,1680.14,1664.99,1650.04,1655.51,1671.56,1676.63,1666.39,1677.88
2022년07월29일,1736.09,1686.03,1684.26,1686.81,1630.59,1681.15,1682.34,1687.27,1675.45,1677.61,1663.60,1647.16,1653.58,1669.32,1675.49,1665.48,1680.00
2022년07월30일,1734.70,1680.18,1683.48,1685.55,1632.14,1679.66,1678.28,1685.71,1675.95,1674.74,1662.17,1644.60,1651.79,1666.09,1674.80,1665.20,1668.80
2022년07월31일,1735.11,1679.64,1682.54,1684.55,1632.14,1680.11,1676.41,1683.64,1674.45,1674.80,1660.92,1644.40,1650.87,1665.83,1674.38,1664.51,1670.00
2022년08월01일,1735.11,1682.43,1681.03,1682.12,1631.93,1678.74,1677.25,1683.62,1675.44,1673.42,1659.86,1645.13,1651.40,1663.27,1673.33,1664.99,1677.69
2022년08월02일,1738.61,1681.80,1677.10,1681.05,1631.93,1674.88,1673.06,1681.81,1673.57,1671.29,1657.81,1644.10,1649.96,1660.96,1672.29,1663.11,1673.85
2022년08월03일,1737.59,1680.97,1674.56,1676.22,1632.32,1673.74,1672.26,1680.02,1671.56,1668.19,1656.69,1642.32,1647.78,1659.22,1670.80,1662.66,1679.13
2022년08월04일,1735.68,1677.91,1674.80,1672.73,1628.52,1671.05,1672.20,1677.39,1669.34,1667.66,1655.11,1641.08,1647.81,1656.44,1669.93,1661.73,1676.80
2022년08월05일,1736.77,1676.22,1673.25,1671.82,1629.75,1668.57,1663.27,1676.43,1666.85,1666.44,1652.56,1639.63,1647.21,1655.35,1667.96,1661.74,1674.04
2022년08월06일,1738.02,1675.46,1670.08,1667.92,1630.74,1666.57,1666.08,1674.42,1665.29,1661.46,1649.06,1637.92,1647.03,1653.30,1667.67,1641.32,1674.04
2022년08월07일,1738.05,1674.67,1669.00,1669.04,1627.65,1666.11,1663.27,1673.45,1664.87,1660.55,1647.62,1635.77,1646.80,1651.71,1667.31,1637.23,1670.19
2022년08월08일,1735.79,1669.28,1664.48,1666.32,1624.88,1666.11,1662.08,1672.38,1662.67,1660.92,1646.73,1635.16,1644.96,1650.64,1666.33,1634.04,1666.48
2022년08월09일,1733.33,1667.11,1666.88,1664.73,1621.00,1665.34,1661.29,1669.62,1660.64,1658.47,1644.43,1632.05,1641.84,1648.28,1664.18,1625.45,1665.89
2022년08월10일,1730.18,1665.88,1665.67,1662.62,1617.92,1661.62,1659.51,1667.51,1658.52,1656.14,1641.29,1630.19,1639.28,1645.46,1662.14,1619.45,1662.32
2022년08월11일,1727.94,1659.62,1659.94,1659.62,1607.18,1657.18,1659.73,1665.17,1655.66,1653.46,1639.63,1628.62,1637.94,1643.40,1658.79,1616.30,1660.54
2022년08월12일,1725.08,1659.12,1655.56,1658.10,1614.74,1656.42,1656.04,1663.20,1653.26,1649.37,1636.32,1626.18,1633.76,1639.99,1653.74,1613.60,1653.39
2022년08월13일,1724.06,1660.78,1655.05,1655.24,1612.11,1645.18,1649.94,1659.88,1650.63,1645.08,1633.22,1624.22,1632.72,1637.77,1651.99,1612.06,1655.18
2022년08월14일,1724.10,1657.87,1653.19,1652.83,1612.11,1644.51,1650.30,1658.19,1647.60,1642.46,1631.67,1623.51,1632.13,1636.44,1650.73,1611.93,1652.78
2022년08월15일,1722.58,1653.06,1651.06,1651.00,1610.93,1643.67,1648.48,1655.60,1645.44,1640.07,1631.70,1621.79,1631.20,1634.04,1650.04,1611.52,1647.12
2022년08월16일,1717.81,1651.55,1644.52,1649.76,1609.86,1651.70,1647.42,1651.60,1643.45,1638.17,1627.87,1620.38,1628.59,1630.93,1648.70,1610.30,1636.15
2022년08월17일,1706.53,1648.33,1642.45,1642.62,1599.46,1648.64,1642.28,1646.55,1636.98,1635.17,1625.28,1615.32,1625.04,1628.68,1644.49,1604.67,1630.83
2022년08월18일,1706.32,1645.72,1638.51,1638.33,1603.11,1644.51,1636.05,1643.17,1638.01,1629.80,1621.19,1612.01,1621.30,1624.69,1639.68,1601.38,1631.60
2022년08월19일,1702.55,1645.25,1632.07,1632.44,1599.73,1643.57,1632.39,1639.75,1634.56,1626.01,1617.58,1607.78,1618.95,1620.83,1637.06,1596.87,1631.60
2022년08월20일,1694.81,1644.51,1630.02,1629.54,1599.32,1644.53,1630.73,1637.73,1633.18,1621.19,1613.73,1604.70,1615.31,1617.33,1633.31,1594.39,1628.46
2022년08월21일,1694.72,1642.85,1626.35,1627.32,1598.65,1644.43,1627.60,1636.54,1631.13,1619.59,1611.71,1604.59,1613.12,1616.19,1631.98,1595.09,1628.46
2022년08월22일,1698.99,1641.42,1622.88,1622.68,1598.05,1641.50,1625.68,1634.53,1629.94,1615.87,1608.88,1601.50,1612.83,1614.01,1629.64,1594.64,1630.74
2022년08월23일,1698.80,1640.28,1619.97,1618.28,1597.47,1644.86,1622.46,1632.47,1625.76,1614.32,1607.53,1599.72,1609.30,1611.40,1627.51,1593.59,1631.43
2022년08월24일,1699.98,1640.11,1620.06,1617.86,1596.10,1634.85,1619.41,1630.65,1624.46,1613.04,1605.80,1597.64,1606.56,1609.44,1625.51,1593.95,1625.17
2022년08월25일,1699.08,1640.84,1616.90,1613.04,1596.75,1630.31,1614.86,1628.07,1622.89,1610.96,1603.81,1595.35,1604.69,1607.32,1624.10,1593.29,1614.33
2022년08월26일,1701.60,1642.68,1618.14,1612.38,1596.79,1625.40,1616.72,1628.33,1622.86,1609.13,1603.01,1594.06,1603.43,1606.39,1623.19,1594.11,1609.67
2022년08월27일,1705.06,1649.93,1620.25,1616.56,1595.57,1630.84,1621.76,1630.65,1623.58,1608.33,1602.15,1594.71,1601.81,1606.34,1624.55,1594.61,1607.41
2022년08월28일,1706.48,1653.07,1621.28,1617.36,1596.54,1634.49,1624.05,1632.13,1623.13,1607.04,1601.80,1594.87,1600.50,1606.58,1624.73,1593.49,1605.89
2022년08월29일,1705.91,1652.66,1624.13,1619.46,1597.79,1643.89,1623.05,1632.39,1623.09,1606.63,1602.40,1594.76,1599.32,1606.14,1625.95,1593.31,1605.69
2022년08월30일,1710.81,1655.56,1627.74,1626.25,1596.49,1653.60,1629.98,1634.35,1622.97,1608.82,1602.87,1594.83,1598.54,1606.29,1626.13,1659.88,1597.76
2022년08월31일,1715.46,1661.08,1628.24,1631.90,1596.49,1657.57,1631.52,1635.01,1623.02,1608.13,1602.64,1595.64,1599.11,1606.25,1626.64,1675.33,1599.48
2022년09월01일,1721.88,1665.52,1628.03,1637.49,1589.75,1659.65,1638.15,1637.03,1622.44,1608.04,1603.02,1596.66,1598.39,1607.32,1627.19,1691.39,1603.50
2022년09월02일,1722.95,1664.62,1629.14,1638.77,1595.51,1659.35,1635.67,1637.62,1621.85,1608.43,1603.39,1594.58,1599.88,1606.08,1628.56,1696.06,1605.17
2022년09월03일,1723.31,1665.30,1633.00,1636.77,1597.47,1658.46,1634.69,1638.47,1621.22,1608.86,1603.09,1594.72,1600.19,1606.24,1628.95,1701.70,1611.83
2022년09월04일,1723.18,1664.18,1634.73,1637.79,1595.51,1657.95,1636.40,1638.77,1620.51,1608.57,1602.77,1594.24,1599.96,1606.57,1628.65,1703.33,1610.17
2022년09월05일,1720.74,1664.84,1634.53,1638.86,1597.47,1658.61,1637.39,1638.53,1620.89,1608.98,1604.79,1594.10,1599.34,1606.15,1630.13,1703.86,1612.83
2022년09월06일,1720.07,1666.60,1627.78,1641.76,1598.13,1657.42,1643.57,1638.87,1620.93,1606.36,1605.50,1593.13,1599.61,1606.32,1630.04,1705.61,1611.17
2022년09월07일,1722.10,1667.43,1634.60,1644.44,1600.60,1659.35,1644.47,1638.99,1621.36,1608.76,1606.39,1593.31,1598.43,1606.75,1630.72,1707.24,1611.17
2022년09월08일,1721.58,1667.43,1635.17,1644.52,1604.88,1660.11,1647.64,1639.53,1621.56,1609.51,1605.06,1592.63,1597.46,1607.24,1630.55,1710.01,1610.81
2022년09월09일,1719.09,1668.27,1635.67,1642.67,1603.83,1659.37,1646.62,1640.40,1619.94,1611.04,1605.45,1591.29,1596.50,1607.80,1630.42,1710.59,1610.81
2022년09월10일,1722.04,1666.33,1635.57,1642.31,1606.13,1659.37,1647.59,1640.55,1619.66,1611.16,1605.10,1592.34,1597.26,1607.74,1629.98,1710.59,1611.17
2022년09월11일,1722.04,1665.99,1635.57,1644.15,1606.50,1660.25,1646.52,1640.72,1620.52,1611.14,1604.90,1591.83,1596.84,1607.92,1629.60,1710.65,1611.17
2022년09월12일,1721.16,1664.61,1635.27,1642.48,1606.58,1660.10,1647.04,1640.89,1620.97,1611.19,1604.06,1592.45,1596.23,1607.48,1629.46,1710.56,1608.10
2022년09월13일,1721.67,1664.40,1636.18,1641.67,1606.67,1659.96,1645.88,1641.47,1621.11,1610.67,1602.88,1592.08,1596.07,1606.95,1627.66,1711.46,1604.66
2022년09월14일,1721.80,1663.58,1634.53,1641.56,1606.84,1662.86,1648.98,1641.29,1620.69,1610.06,1602.39,1591.72,1595.01,1607.53,1628.66,1710.66,1606.38
2022년09월15일,1721.54,1664.13,1634.12,1640.46,1603.00,1663.48,1648.60,1642.21,1620.11,1610.29,1602.08,1591.29,1595.64,1607.30,1628.32,1710.33,1608.10
2022년09월16일,1723.48,1664.95,1634.40,1640.26,1597.28,1660.81,1648.59,1641.40,1620.05,1610.79,1601.75,1590.61,1597.11,1607.46,1628.60,1710.99,1612.41
2022년09월17일,1724.38,1665.53,1634.53,1641.44,1598.89,1657.96,1646.01,1641.61,1619.41,1610.24,1602.12,1589.81,1596.89,1607.63,1628.85,1711.11,1612.41
2022년09월18일,1723.43,1665.53,1635.02,1640.68,1601.95,1657.49,1649.09,1640.81,1618.96,1609.46,1602.63,1590.30,1597.58,1607.46,1628.71,1711.14,1612.41
2022년09월19일,1726.41,1662.93,1633.49,1642.62,1609.88,1657.60,1647.35,1640.23,1618.90,1609.49,1601.78,1590.25,1596.07,1606.47,1627.94,1711.74,1607.24
2022년09월20일,1726.70,1664.12,1634.45,1638.09,1610.83,1656.62,1646.32,1639.14,1618.41,1608.63,1601.72,1590.19,1595.60,1606.42,1627.24,1662.12,1605.52
2022년09월21일,1723.95,1661.71,1635.13,1635.26,1610.71,1656.96,1643.23,1637.26,1615.67,1608.57,1601.10,1589.15,1594.28,1606.43,1626.17,1650.24,1605.71
2022년09월22일,1722.69,1660.90,1632.40,1630.90,1608.94,1654.88,1641.19,1636.58,1612.56,1607.03,1600.33,1586.85,1592.93,1604.45,1624.64,1638.29,1605.71
2022년09월23일,1721.80,1657.05,1632.69,1627.98,1606.59,1658.97,1642.16,1635.74,1610.54,1604.90,1599.80,1585.39,1591.11,1602.50,1623.23,1632.57,1608.97
2022년09월24일,1722.19,1656.65,1629.11,1624.72,1607.01,1651.74,1642.01,1634.62,1609.14,1602.78,1599.39,1582.86,1590.51,1600.88,1623.29,1628.11,1615.61
2022년09월25일,1724.14,1655.23,1626.92,1622.64,1606.28,1651.04,1638.48,1634.74,1607.80,1602.26,1598.24,1581.39,1590.26,1600.34,1623.12,1624.20,1614.09
2022년09월26일,1723.69,1655.26,1624.84,1621.01,1606.55,1652.35,1632.81,1633.32,1607.00,1599.35,1596.67,1582.54,1589.94,1598.37,1620.99,1624.85,1614.09
2022년09월27일,1722.50,1652.59,1621.56,1619.20,1605.84,1643.51,1636.19,1632.12,1604.00,1597.63,1594.85,1581.25,1587.30,1596.27,1619.76,1624.26,1614.09
2022년09월28일,1720.06,1647.68,1617.80,1616.63,1603.82,1644.39,1635.03,1629.29,1601.85,1595.11,1593.07,1579.47,1585.55,1594.71,1617.47,1623.59,1609.22
2022년09월29일,1718.89,1647.33,1615.95,1615.55,1599.78,1645.10,1634.09,1626.84,1600.12,1593.30,1590.30,1577.65,1582.96,1592.81,1615.45,1623.06,1601.03
2022년09월30일,1716.27,1648.52,1614.48,1609.81,1599.78,1641.15,1634.25,1624.41,1597.44,1589.79,1588.75,1575.04,1582.26,1589.87,1612.92,1622.15,1604.71
2022년10월01일,1715.27,1644.06,1611.43,1605.80,1598.92,1639.19,1632.26,1622.07,1595.31,1587.15,1586.30,1572.59,1581.29,1588.80,1610.25,1603.70,1603.29
2022년10월02일,1712.59,1643.06,1611.76,1602.47,1599.45,1637.11,1633.25,1620.19,1595.08,1585.18,1584.70,1571.93,1579.22,1587.09,1608.95,1599.60,1601.86
2022년10월03일,1711.76,1643.03,1611.87,1600.87,1599.47,1636.11,1631.28,1619.67,1594.10,1584.09,1583.68,1571.60,1579.47,1586.89,1608.10,1597.46,1603.19
2022년10월04일,1711.15,1643.73,1611.67,1596.04,1602.32,1637.15,1631.59,1617.47,1592.74,1584.02,1582.08,1571.09,1577.96,1585.69,1608.05,1593.29,1601.81
2022년10월05일,1710.70,1643.42,1610.42,1596.50,1600.21,1635.84,1628.48,1616.08,1590.37,1582.18,1580.19,1568.24,1576.78,1583.41,1607.12,1587.51,1601.81
2022년10월06일,1709.76,1643.77,1607.21,1595.29,1602.63,1635.58,1625.31,1614.40,1589.03,1580.11,1578.87,1566.23,1575.59,1581.38,1606.03,1582.72,1599.03
2022년10월07일,1710.15,1642.12,1605.82,1596.13,1602.14,1635.58,1623.56,1612.88,1588.09,1579.27,1599.11,1564.09,1573.02,1581.30,1604.68,1579.71,1601.18
2022년10월08일,1710.28,1643.82,1605.35,1593.76,1608.00,1633.66,1627.46,1613.58,1587.11,1576.74,1575.68,1563.58,1571.27,1578.86,1604.54,1599.31,1599.87
2022년10월09일,1711.25,1642.77,1605.04,1593.75,1606.18,1632.83,1629.01,1613.62,1585.62,1576.24,1575.93,1563.95,1570.28,1578.36,1603.68,1602.36,1597.16
2022년10월10일,1712.74,1643.47,1603.12,1592.78,1607.21,1630.42,1628.01,1612.78,1585.45,1576.57,1575.83,1563.73,1569.91,1577.90,1604.18,1604.20,1601.15
2022년10월11일,1714.81,1644.02,1605.94,1592.57,1605.83,1633.62,1629.82,1613.52,1584.89,1576.59,1574.70,1563.67,1568.34,1578.02,1605.40,1604.16,1599.88
2022년10월12일,1714.64,1644.02,1603.74,1596.06,1604.66,1633.27,1630.62,1613.64,1585.34,1577.80,1576.27,1564.17,1569.90,1577.88,1605.24,1618.10,1594.73
2022년10월13일,1714.20,1643.56,1606.06,1595.67,1607.50,1633.92,1632.38,1613.85,1585.86,1578.51,1575.93,1564.43,1570.23,1577.68,1604.79,1624.22,1599.13
2022년10월14일,1712.84,1644.74,1606.44,1597.02,1611.79,1631.32,1637.92,1614.47,1586.96,1579.07,1577.38,1565.96,1571.77,1576.97,1605.19,1627.33,1600.13
2022년10월15일,1711.55,1645.33,1609.31,1591.02,1611.21,1631.74,1636.53,1615.05,1586.56,1579.57,1577.08,1566.26,1572.14,1577.55,1605.06,1628.53,1601.38
2022년10월16일,1712.39,1644.60,1609.49,1593.80,1611.68,1630.16,1636.44,1614.49,1586.51,1578.77,1577.38,1566.64,1572.20,1576.78,1604.50,1629.37,1598.85
2022년10월17일,1711.55,1644.60,1609.80,1596.80,1610.75,1631.67,1635.50,1615.09,1586.49,1578.88,1577.53,1566.32,1572.39,1576.93,1604.27,1628.53,1600.13
2022년10월18일,1712.88,1645.53,1609.04,1600.88,1615.89,1634.76,1638.68,1616.35,1585.99,1579.07,1577.13,1566.48,1571.99,1578.00,1604.47,1629.63,1602.63
2022년10월19일,1710.80,1644.64,1608.54,1604.16,1611.83,1634.76,1637.79,1617.16,1586.49,1579.23,1577.60,1566.91,1573.60,1578.52,1604.79,1629.80,1603.88
2022년10월20일,1715.27,1647.01,1610.07,1605.70,1612.41,1636.08,1639.06,1617.75,1587.64,1580.31,1577.80,1567.30,1574.84,1578.23,1604.64,1629.34,1603.88
2022년10월21일,1721.12,1646.62,1608.32,1607.18,1611.48,1638.17,1638.32,1618.82,1588.33,1580.22,1578.17,1568.79,1575.87,1579.36,1605.27,1630.20,1604.38
2022년10월22일,1716.26,1646.62,1609.47,1609.12,1610.83,1638.17,1642.78,1619.53,1589.25,1581.64,1579.53,1570.66,1577.55,1579.86,1605.72,1630.09,1604.38
2022년10월23일,1716.26,1645.95,1610.96,1609.01,1610.37,1637.04,1643.63,1619.22,1589.85,1581.21,1579.16,1570.50,1577.58,1580.11,1605.44,1629.86,1605.63
2022년10월24일,1717.67,1646.28,1607.57,1609.28,1610.37,1637.04,1642.33,1619.10,1590.49,1582.19,1578.97,1570.99,1577.84,1580.83,1605.74,1630.09,1606.88
2022년10월25일,1720.31,1645.96,1609.95,1610.05,1610.47,1635.28,1641.88,1619.37,1589.42,1582.27,1579.08,1570.38,1579.18,1580.76,1606.06,1629.74,1606.54
2022년10월26일,1720.90,1646.22,1610.96,1608.79,1609.34,1634.53,1642.67,1619.86,1589.71,1581.96,1579.10,1572.15,1579.38,1580.98,1606.31,1629.74,1603.88
2022년10월27일,1719.40,1645.15,1609.77,1610.73,1610.17,1634.53,1643.57,1619.93,1588.77,1581.15,1579.21,1572.60,1577.78,1581.07,1606.62,1629.91,1606.38
2022년10월28일,1720.38,1645.51,1608.58,1609.05,1612.01,1634.37,1645.73,1620.58,1588.81,1581.08,1580.12,1572.36,1581.03,1582.43,1607.19,1630.20,1603.88
2022년10월29일,1720.02,1646.18,1610.84,1609.21,1614.77,1634.87,1648.51,1621.66,1589.33,1582.29,1581.06,1573.11,1581.31,1582.88,1607.73,1629.62,1603.85
2022년10월30일,1720.02,1646.18,1610.90,1608.86,1614.77,1634.87,1646.19,1620.92,1589.41,1581.85,1581.01,1573.35,1581.93,1582.73,1607.66,1631.14,1605.13
2022년10월31일,1718.41,1646.11,1609.59,1609.74,1617.02,1634.44,1643.93,1620.83,1589.15,1582.08,1580.01,1574.28,1582.01,1583.02,1607.96,1631.19,1605.13
2022년11월01일,1721.78,1646.11,1609.47,1609.81,1615.67,1634.44,1646.85,1620.89,1589.42,1583.27,1580.78,1574.65,1582.04,1583.39,1607.79,1630.96,1603.97
2022년11월02일,1720.48,1645.81,1611.72,1609.11,1616.57,1633.49,1646.52,1621.23,1588.99,1581.74,1580.94,1575.34,1582.83,1583.48,1608.97,1628.59,1604.38
2022년11월03일,1719.39,1647.61,1612.20,1609.57,1617.93,1634.74,1644.70,1620.31,1589.41,1582.76,1581.73,1574.49,1583.53,1583.27,1608.50,1628.18,1607.44
2022년11월04일,1722.87,1649.10,1613.77,1610.56,1620.76,1632.34,1649.34,1621.21,1590.00,1583.59,1582.35,1575.32,1582.48,1584.28,1609.48,1627.52,1607.44
2022년11월05일,1722.92,1650.16,1613.81,1611.51,1620.76,1633.28,1650.06,1622.51,1590.34,1582.78,1582.67,1574.95,1584.14,1585.10,1609.24,1627.06,1607.26
2022년11월06일,1723.24,1649.51,1613.83,1610.78,1621.65,1633.66,1650.98,1621.95,1590.00,1583.54,1582.67,1575.23,1584.52,1585.08,1609.19,1626.98,1607.26
2022년11월07일,1718.23,1649.99,1614.94,1610.69,1622.79,1632.01,1647.08,1622.56,1589.71,1583.18,1583.49,1575.73,1584.15,1585.31,1609.19,1627.02,1608.45
2022년11월08일,1724.14,1651.93,1616.09,1609.98,1624.12,1634.09,1648.67,1622.76,1589.86,1583.41,1583.43,1576.31,1584.98,1586.27,1609.51,1627.03,1607.26
2022년11월09일,1729.00,1652.59,1615.35,1610.37,1624.56,1629.86,1648.47,1622.55,1589.31,1584.18,1583.98,1576.11,1584.55,1585.91,1609.76,1626.75,1608.21
2022년11월10일,1729.31,1650.93,1616.83,1611.48,1623.67,1631.75,1648.21,1623.29,1589.45,1584.14,1584.38,1576.72,1584.57,1587.68,1609.41,1626.21,1609.40
2022년11월11일,1728.76,1651.52,1617.95,1612.05,1625.18,1632.51,1653.21,1623.50,1590.20,1585.07,1584.48,1576.92,1584.68,1587.61,1610.34,1626.39,1609.40
2022년11월12일,1728.76,1652.90,1617.70,1612.48,1627.21,1632.51,1651.27,1624.26,1589.76,1585.80,1584.78,1578.52,1585.37,1587.77,1610.11,1625.81,1607.74
2022년11월13일,1729.88,1653.38,1617.99,1610.90,1627.99,1632.51,1649.93,1624.46,1589.86,1585.98,1584.50,1577.80,1585.44,1587.03,1610.07,1625.15,1608.21
2022년11월14일,1724.24,1653.72,1616.10,1612.15,1627.10,1631.24,1650.38,1623.81,1589.99,1585.89,1584.50,1577.58,1586.06,1588.51,1609.75,1625.47,1607.02
2022년11월15일,1724.28,1653.97,1615.85,1610.93,1628.60,1632.51,1649.93,1623.32,1589.78,1585.90,1584.03,1578.42,1585.92,1588.40,1609.24,1625.26,1605.37
2022년11월16일,1724.39,1654.06,1620.02,1611.93,1627.90,1632.51,1648.63,1623.24,1590.21,1585.37,1583.71,1577.93,1587.18,1588.35,1609.09,1625.12,1604.88
2022년11월17일,1724.35,1652.66,1617.56,1610.70,1628.35,1629.34,1648.80,1623.04,1589.90,1585.53,1583.57,1579.49,1586.93,1587.93,1609.40,1625.01,1606.59
2022년11월18일,1723.76,1652.96,1616.97,1611.22,1627.65,1631.64,1649.15,1623.00,1588.85,1585.26,1583.25,1578.51,1587.09,1587.32,1609.75,1601.81,1603.13
2022년11월19일,1720.82,1652.25,1615.89,1608.44,1623.74,1631.10,1648.74,1622.22,1587.67,1584.43,1583.53,1577.70,1587.11,1586.20,1607.71,1594.80,1602.38
2022년11월20일,1720.82,1652.38,1614.94,1608.78,1621.94,1627.78,1648.74,1621.96,1587.65,1583.37,1582.94,1577.98,1586.48,1585.74,1607.22,1591.97,1601.63
2022년11월21일,1720.12,1654.16,1612.50,1607.66,1624.41,1628.15,1648.74,1620.38,1586.65,1582.99,1581.95,1576.86,1585.91,1584.57,1608.35,1590.64,1600.38
2022년11월22일,1718.15,1652.53,1613.91,1606.43,1624.28,1627.00,1646.70,1619.09,1586.40,1582.06,1580.63,1576.30,1585.96,1584.58,1607.39,1589.60,1598.38
2022년11월23일,1717.11,1651.05,1612.18,1603.37,1623.83,1625.72,1645.77,1618.17,1584.08,1581.72,1579.75,1575.66,1585.70,1583.16,1606.99,1588.21,1600.38
2022년11월24일,1716.39,1648.81,1611.87,1602.37,1624.28,1623.79,1643.75,1617.15,1584.10,1580.53,1578.83,1574.25,1584.94,1582.52,1605.70,1588.15,1597.13
2022년11월25일,1715.79,1649.44,1611.70,1599.40,1622.41,1624.44,1642.90,1615.98,1582.56,1579.81,1578.44,1573.36,1584.63,1581.54,1604.57,1588.55,1596.50
2022년11월26일,1714.27,1643.18,1610.53,1597.78,1621.86,1622.38,1641.64,1615.22,1582.84,1578.61,1578.04,1572.56,1584.81,1580.07,1603.06,1587.46,1596.50
2022년11월27일,1714.13,1647.94,1610.71,1597.78,1621.15,1622.38,1640.72,1614.72,1582.73,1577.81,1577.33,1571.74,1584.71,1579.03,1602.91,1587.37,1596.50
2022년11월28일,1712.79,1648.21,1608.72,1596.70,1623.20,1623.03,1641.79,1614.24,1581.68,1577.45,1576.04,1570.46,1585.02,1578.38,1601.84,1587.67,1591.50
2022년11월29일,1710.39,1643.64,1606.57,1591.48,1620.95,1620.84,1641.25,1612.40,1580.79,1575.84,1576.12,1568.07,1583.38,1577.39,1600.82,1586.63,1593.00
2022년11월30일,1710.94,1643.86,1605.24,1590.50,1623.65,1621.47,1640.48,1611.31,1579.39,1573.37,1574.80,1567.21,1581.65,1575.95,1599.20,1586.07,1591.54
2022년12월01일,1712.79,1642.63,1606.58,1588.66,1622.48,1621.47,1635.32,1610.65,1578.54,1573.52,1574.21,1564.66,1580.72,1574.47,1597.81,1585.87,1589.25
2022년12월02일,1713.27,1641.29,1605.07,1587.08,1621.81,1623.67,1633.66,1610.54,1577.33,1573.04,1573.56,1564.00,1579.84,1573.32,1595.56,1583.28,1593.78
2022년12월03일,1711.89,1640.99,1604.74,1586.79,1622.70,1624.95,1632.92,1609.92,1576.97,1572.02,1573.28,1562.36,1579.12,1571.93,1594.01,1580.47,1593.78
2022년12월04일,1712.60,1641.86,1605.03,1585.58,1622.70,1621.47,1632.89,1609.27,1576.01,1571.50,1572.97,1561.81,1578.78,1571.29,1593.74,1579.83,1594.39
2022년12월05일,1712.94,1641.25,1604.68,1581.64,1620.39,1618.95,1631.42,1608.06,1575.32,1570.56,1571.59,1560.66,1578.14,1569.63,1593.33,1578.73,1591.95
2022년12월06일,1711.52,1636.89,1604.53,1580.26,1618.83,1612.44,1631.17,1606.76,1573.82,1569.08,1570.34,1557.61,1577.39,1567.58,1590.29,1578.03,1591.95
2022년12월07일,1710.24,1634.99,1603.19,1578.76,1618.57,1611.18,1628.08,1604.09,1571.78,1567.38,1568.05,1554.91,1574.25,1564.16,1587.81,1577.10,1591.95
2022년12월08일,1707.98,1634.41,1600.66,1573.91,1618.57,1607.41,1625.82,1601.25,1569.00,1564.06,1564.42,1553.20,1570.92,1561.17,1583.96,1576.92,1587.07
2022년12월09일,1704.95,1631.23,1595.08,1572.84,1618.13,1602.71,1625.34,1598.09,1565.02,1560.56,1561.35,1549.12,1566.10,1558.00,1579.15,1576.81,1584.63
2022년12월10일,1704.01,1631.13,1593.91,1568.64,1615.52,1600.43,1622.15,1594.41,1560.58,1556.36,1559.45,1546.95,1562.20,1554.22,1575.08,1504.34,1583.66
2022년12월11일,1703.25,1629.58,1592.31,1566.38,1616.02,1598.53,1619.73,1592.35,1558.13,1553.41,1558.05,1545.32,1560.73,1552.80,1573.95,1494.40,1583.54
2022년12월12일,1702.65,1626.83,1593.07,1560.86,1614.45,1597.90,1615.08,1589.39,1553.79,1548.95,1553.39,1541.31,1558.20,1549.47,1569.75,1487.53,1579.39
2022년12월13일,1697.69,1620.13,1588.94,1556.69,1612.10,1591.70,1607.34,1583.68,1548.36,1543.16,1549.06,1535.54,1552.44,1544.84,1566.25,1465.24,1569.63
2022년12월14일,1695.11,1616.51,1582.90,1551.62,1610.80,1588.54,1602.39,1579.15,1542.45,1540.43,1543.33,1530.59,1545.85,1538.16,1560.91,1459.49,1562.93
2022년12월15일,1691.22,1611.96,1577.69,1546.98,1608.57,1590.90,1596.18,1574.85,1537.53,1534.20,1539.11,1525.73,1542.73,1532.75,1556.27,1455.24,1554.39
2022년12월16일,1690.61,1606.01,1574.83,1543.31,1605.30,1584.71,1595.23,1571.20,1531.52,1528.31,1533.52,1520.21,1536.61,1527.01,1552.44,1450.87,1550.85
2022년12월17일,1684.85,1604.70,1573.58,1540.37,1600.96,1578.77,1593.45,1568.30,1526.65,1523.84,1529.17,1517.65,1533.69,1521.76,1549.08,1428.91,1545.98
2022년12월18일,1685.32,1602.50,1571.25,1540.26,1600.09,1576.87,1592.16,1566.86,1524.35,1521.67,1527.44,1515.59,1532.12,1519.98,1547.44,1425.53,1545.98
2022년12월19일,1680.95,1600.62,1567.98,1539.15,1598.77,1571.70,1591.21,1564.80,1520.41,1518.45,1523.55,1513.52,1528.34,1516.77,1545.48,1422.13,1544.27
2022년12월20일,1678.87,1593.55,1565.16,1538.12,1597.02,1569.93,1587.22,1561.42,1515.04,1513.72,1519.38,1508.82,1524.73,1512.82,1541.90,1422.82,1545.00
